Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",26y 260d,64 (25-1-38 39.84%),22 (0.34),←,
12,"Baguley, Mark",30y 363d,111 (47-1-63 42.79%),6 (0.05),←,
2,"Bellchambers, Tom",28y 314d,101 (42-2-57 42.57%),66 (0.65),←,
37,"Clarke, Dylan",19y 255d,1 (1-0-0 100.00%),,←,
49,"Dea, Matt",26y 218d,61 (20-1-40 33.61%),2 (0.03),30 (7-0-23 23.33%),1 (0.03)
13,"Fantasia, Orazio",22y 247d,51 (16-1-34 32.35%),75 (1.47),←,
9,"Goddard, Brendon",32y 364d,321 (174-4-143 54.83%),159 (0.50),116 (48-1-67 41.81%),55 (0.47)
35,"Guelfi, Matt",20y 278d,4 (2-0-2 50.00%),1 (0.25),←,
21,"Heppell, Dyson",26y 5d,138 (65-2-71 47.83%),50 (0.36),←,
26,"Hooker, Cale",29y 218d,162 (72-2-88 45.06%),76 (0.47),←,
4,"Langford, Kyle",21y 169d,34 (8-0-26 23.53%),20 (0.59),←,
33,"Laverde, Jayden",22y 37d,27 (8-0-19 29.63%),15 (0.56),←,
43,"McDonald-Tipungwuti, Anthony",25y 27d,53 (18-0-35 33.96%),50 (0.94),←,
45,"McKenna, Conor",22y 52d,39 (14-0-25 35.90%),13 (0.33),←,
44,"McKernan, Shaun",27y 260d,54 (18-0-36 33.33%),40 (0.74),20 (6-0-14 30.00%),19 (0.95)
7,"Merrett, Zach",22y 228d,90 (34-1-55 38.33%),33 (0.37),←,
14,"Ridley, Jordan",19y 211d,1 (1-0-0 100.00%),,←,
42,"Saad, Adam",23y 300d,57 (16-1-40 28.95%),3 (0.05),9 (3-0-6 33.33%),
5,"Smith, Devon",24y 364d,118 (41-2-75 35.59%),104 (0.88),9 (3-0-6 33.33%),4 (0.44)
17,"Stewart, James",24y 76d,43 (20-0-23 46.51%),54 (1.26),25 (12-0-13 48.00%),36 (1.44)
25,"Stringer, Jake",24y 24d,98 (51-0-47 52.04%),171 (1.74),9 (3-0-6 33.33%),11 (1.22)
11,"Zaharakis, David",28y 87d,179 (79-2-98 44.69%),114 (0.64),←,
Totals,Totals,25y 15d,1807 (772-20-1015 42.72%),1074 (0.59),,
C,"Worsfold, John",49y 236d,335 (167-2-166 50.15%),,54 (18-0-36 33.33%),
