St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",23y 221d,60 (28-0-32 46.67%),26 (0.43),←,
16,"Butler, Dan",25y 311d,90 (55-0-35 61.11%),105 (1.17),45 (24-0-21 53.33%),52 (1.16)
13,"Byrnes, Ryan",20y 342d,20 (11-0-9 55.00%),6 (0.30),←,
5,"Crouch, Brad",28y 86d,119 (60-0-59 50.42%),42 (0.35),24 (12-0-12 50.00%),8 (0.33)
4,"Gresham, Jade",24y 229d,99 (44-1-54 44.95%),105 (1.06),←,
8,"Hill, Bradley",28y 275d,194 (118-0-76 60.82%),88 (0.45),45 (24-0-21 53.33%),9 (0.20)
20,"Howard, Dougal",26y 16d,88 (45-0-43 51.14%),15 (0.17),43 (22-0-21 51.16%),1 (0.02)
12,"King, Max",21y 277d,42 (21-0-21 50.00%),73 (1.74),←,
31,"Lienert, Jarrod",27y 248d,26 (16-0-10 61.54%),1 (0.04),3 (3-0-0 100.00%),
21,"Long, Ben",24y 232d,62 (25-1-36 41.13%),26 (0.42),←,
19,"Marshall, Rowan",26y 137d,69 (31-0-38 44.93%),38 (0.55),←,
36,"McKenzie, Daniel",25y 328d,65 (28-0-37 43.08%),8 (0.12),←,
28,"Membrey, Tim",27y 319d,135 (62-2-71 46.67%),233 (1.73),134 (61-2-71 46.27%),233 (1.74)
33,"Paton, Ben",23y 173d,39 (19-0-20 48.72%),4 (0.10),←,
6,"Ross, Sebastian",28y 338d,164 (64-2-98 39.63%),29 (0.18),←,
18,"Ryder, Paddy",34y 27d,271 (138-4-129 51.66%),188 (0.69),28 (17-0-11 60.71%),17 (0.61)
35,"Sinclair, Jack",27y 57d,123 (52-1-70 42.68%),44 (0.36),←,
9,"Steele, Jack",26y 118d,123 (53-1-69 43.50%),50 (0.41),106 (45-1-60 42.92%),41 (0.39)
7,"Wanganeen-Milera, Nasiah",19y 47d,4 (3-0-1 75.00%),,←,
29,"Webster, Jimmy",28y 286d,117 (44-1-72 38.03%),4 (0.03),←,
44,"Wilkie, Callum",26y 31d,67 (33-0-34 49.25%),1 (0.01),←,
17,"Windhager, Marcus",18y 329d,1 (1-0-0 100.00%),,←,
32,"Wood, Mason",28y 209d,78 (39-0-39 50.00%),85 (1.09),13 (9-0-4 69.23%),9 (0.69)
Totals,Totals,25y 297d,2056 (990-13-1053 48.15%),1171 (0.57),,
C,"Ratten, Brett",50y 273d,171 (87-1-83 51.17%),,51 (27-0-24 52.94%),
