Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
10,"Betheras, Rupert",26y 134d,54 (19-0-35 35.19%),16 (0.30),←,
5,"Buckley, Nathan",29y 254d,185 (68-2-115 37.30%),188 (1.02),165 (64-2-99 39.39%),167 (1.01)
17,"Burns, Scott",27y 104d,115 (43-1-71 37.83%),49 (0.43),←,
8,"Clement, James",25y 214d,106 (37-0-69 34.91%),45 (0.42),22 (11-0-11 50.00%),7 (0.32)
34,"Cloke, Jason",19y 335d,1 (1-0-0 100.00%),,←,
32,"Cummings, Scott",28y 78d,125 (62-5-58 51.60%),348 (2.78),2 (1-0-1 50.00%),5 (2.50)
1,"Davis, Leon",20y 293d,35 (14-0-21 40.00%),33 (0.94),←,
19,"Davis, Nick",22y 7d,53 (19-0-34 35.85%),55 (1.04),←,
25,"Fraser, Josh",20y 91d,44 (19-0-25 43.18%),28 (0.64),←,
9,"Freeborn, Glenn",29y 59d,114 (59-0-55 51.75%),60 (0.53),59 (21-0-38 35.59%),33 (0.56)
6,"Holland, Brodie",22y 93d,59 (20-0-39 33.90%),76 (1.29),23 (12-0-11 52.17%),39 (1.70)
26,"Johnson, Ben",21y 1d,32 (16-0-16 50.00%),10 (0.31),←,
18,"Licuria, Paul",24y 92d,69 (23-0-46 33.33%),16 (0.23),59 (21-0-38 35.59%),14 (0.24)
24,"Lockyer, Tarkyn",22y 158d,58 (22-0-36 37.93%),28 (0.48),←,
37,"Lonie, Ryan",19y 33d,22 (11-0-11 50.00%),10 (0.45),←,
35,"Prestigiacomo, Simon",24y 65d,92 (32-0-60 34.78%),2 (0.02),←,
3,"Richardson, Mark",29y 157d,134 (54-1-79 40.67%),81 (0.60),←,
21,"Rintoul, Chad",27y 249d,75 (37-1-37 50.00%),31 (0.41),13 (5-0-8 38.46%),5 (0.38)
23,"Rocca, Anthony",24y 234d,120 (47-0-73 39.17%),174 (1.45),98 (36-0-62 36.73%),163 (1.66)
29,"Scotland, Heath",21y 259d,26 (6-0-20 23.08%),3 (0.12),←,
20,"Tarrant, Chris",21y 200d,67 (25-0-42 37.31%),102 (1.52),←,
14,"Wakelin, Shane",27y 237d,117 (53-2-62 46.15%),19 (0.16),23 (12-0-11 52.17%),
Totals,Totals,24y 119d,1703 (687-12-1004 40.34%),1374 (0.81),,
C,"Malthouse, Mick",48y 232d,424 (242-4-178 57.55%),,46 (19-0-27 41.30%),
