North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
34,"Archer, Jackson",21y 123d,10 (0-0-10 0.00%),,←,
30,"Comben, Charlie",22y 296d,15 (2-0-13 13.33%),5 (0.33),←,
4,"Corr, Aidan",29y 360d,148 (51-3-94 35.47%),3 (0.02),50 (4-0-46 8.00%),1 (0.02)
25,"Curtis, Paul",21y 68d,45 (4-0-41 8.89%),44 (0.98),←,
9,"Davies-Uniacke, Luke",24y 338d,94 (18-1-75 19.68%),33 (0.35),←,
41,"Drury, Blake",20y 121d,9 (0-0-9 0.00%),3 (0.33),←,
16,"Fisher, Zac",25y 331d,116 (35-1-80 30.60%),53 (0.46),9 (0-0-9 0.00%),
1,"Greenwood, Hugh",32y 66d,121 (45-2-74 38.02%),52 (0.43),38 (5-0-33 13.16%),7 (0.18)
17,"Hardeman, Riley",19y 74d,3 (0-0-3 0.00%),,←,
20,"Larkey, Nick",25y 340d,103 (20-1-82 19.90%),209 (2.03),←,
35,"Lazzaro, Charlie",22y 47d,37 (5-0-32 13.51%),5 (0.14),←,
11,"McDonald, Luke",29y 92d,189 (67-0-122 35.45%),18 (0.10),←,
10,"McKercher, Colby",19y 29d,9 (0-0-9 0.00%),,←,
29,"Phillips, Will",21y 355d,35 (6-0-29 17.14%),6 (0.17),←,
24,"Powell, Tom",22y 70d,54 (6-1-47 12.04%),21 (0.39),←,
8,"Scott, Bailey",23y 307d,87 (9-1-77 10.92%),28 (0.32),←,
3,"Sheezel, Harry",19y 211d,32 (3-0-29 9.38%),4 (0.13),←,
14,"Shiels, Liam",33y 12d,275 (158-3-114 58.00%),94 (0.34),20 (2-0-18 10.00%),4 (0.20)
2,"Stephenson, Jaidyn",25y 117d,116 (40-1-75 34.91%),127 (1.09),62 (6-1-55 10.48%),51 (0.82)
13,"Tucker, Darcy",27y 109d,135 (43-0-92 31.85%),44 (0.33),27 (1-0-26 3.70%),9 (0.33)
6,"Wardlaw, George",19y 335d,16 (0-0-16 0.00%),5 (0.31),←,
38,"Xerri, Tristan",25y 57d,42 (6-1-35 15.48%),15 (0.36),←,
44,"Zurhaar, Cameron",25y 355d,107 (24-1-82 22.90%),144 (1.35),←,
Totals,Totals,24y 104d,1798 (542-16-1240 30.14%),913 (0.51),,
C,"Clarkson, Alastair",56y 14d,412 (231-4-177 56.55%),,22 (3-0-19 13.64%),
