Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",29y 164d,154 (61-1-92 39.94%),114 (0.74),99 (54-0-45 54.55%),101 (1.02)
33,"Barlow, Kris",31y 17d,100 (50-0-50 50.00%),73 (0.73),←,
10,"Bateman, Chance",23y 41d,39 (16-0-23 41.03%),12 (0.31),←,
20,"Beaumont, Simon",28y 232d,169 (74-0-95 43.79%),94 (0.56),17 (2-0-15 11.76%),5 (0.29)
30,"Brown, Campbell",20y 339d,36 (12-0-24 33.33%),25 (0.69),←,
25,"Clarke, Tim",22y 121d,43 (20-0-23 46.51%),11 (0.26),←,
24,"Croad, Trent",24y 145d,139 (66-1-72 47.84%),147 (1.06),101 (46-1-54 46.04%),87 (0.86)
1,"Everitt, Peter",30y 90d,212 (82-2-128 39.15%),341 (1.61),32 (9-0-23 28.13%),41 (1.28)
34,"Graham, Mark",31y 141d,219 (101-2-116 46.58%),61 (0.28),←,
29,"Greene, Steven",22y 189d,39 (16-0-23 41.03%),11 (0.28),←,
15,"Hodge, Luke",20y 47d,41 (18-0-23 43.90%),29 (0.71),←,
2,"Holland, Nick",30y 3d,173 (78-2-93 45.66%),234 (1.35),←,
37,"Lekkas, Angelo",28y 33d,167 (71-1-95 42.81%),110 (0.66),←,
12,"Lonie, Nathan",21y 150d,49 (17-0-32 34.69%),21 (0.43),←,
5,"Mitchell, Sam",21y 294d,46 (19-0-27 41.30%),10 (0.22),←,
40,"Osborne, Michael",22y 3d,37 (11-0-26 29.73%),6 (0.16),←,
13,"Picioane, Lance",24y 55d,58 (28-0-30 48.28%),23 (0.40),54 (27-0-27 50.00%),21 (0.39)
16,"Ries, Nick",22y 18d,56 (23-0-33 41.07%),14 (0.25),←,
11,"Smith, Joel",27y 90d,161 (76-1-84 47.52%),80 (0.50),103 (47-1-55 46.12%),29 (0.28)
23,"Thompson, Nathan",26y 169d,116 (54-1-61 46.98%),188 (1.62),←,
21,"Vandenberg, Richard",27y 200d,95 (43-1-51 45.79%),44 (0.46),←,
6,"Williams, Mark",21y 110d,29 (8-0-21 27.59%),40 (1.38),←,
Totals,Totals,25y 104d,2178 (944-12-1222 43.34%),1688 (0.78),,
C,"McDonald, Donald",42y 83d,1 (0-0-1 0.00%),,←,
