Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",27y 266d,77 (31-1-45 40.91%),23 (0.30),←,
16,"Begley, Josh",20y 326d,10 (5-0-5 50.00%),9 (0.90),←,
2,"Bellchambers, Tom",29y 320d,123 (54-2-67 44.72%),74 (0.60),←,
10,"Francis, Aaron",21y 288d,17 (6-0-11 35.29%),5 (0.29),←,
35,"Guelfi, Matt",21y 284d,24 (13-0-11 54.17%),6 (0.25),←,
21,"Heppell, Dyson",27y 11d,161 (78-2-81 49.07%),57 (0.35),←,
26,"Hooker, Cale",30y 224d,182 (84-2-96 46.70%),82 (0.45),←,
18,"Hurley, Michael",28y 358d,170 (79-3-88 47.35%),108 (0.64),←,
4,"Langford, Kyle",22y 175d,52 (18-0-34 34.62%),33 (0.63),←,
15,"Laverde, Jayden",23y 43d,31 (10-0-21 32.26%),20 (0.65),←,
43,"McDonald-Tipungwuti, Anthony",26y 33d,76 (31-0-45 40.79%),84 (1.11),←,
1,"McGrath, Andrew",20y 357d,51 (26-0-25 50.98%),11 (0.22),←,
45,"McKenna, Conor",23y 58d,61 (26-0-35 42.62%),18 (0.30),←,
44,"McKernan, Shaun",28y 266d,66 (25-0-41 37.88%),55 (0.83),32 (13-0-19 40.63%),34 (1.06)
41,"McNiece, Ben",27y 64d,12 (5-0-7 41.67%),,←,
7,"Merrett, Zach",23y 234d,113 (47-1-65 42.04%),38 (0.34),←,
3,"Parish, Darcy",21y 304d,64 (24-0-40 37.50%),22 (0.34),←,
27,"Redman, Mason",21y 272d,12 (5-0-7 41.67%),1 (0.08),←,
42,"Saad, Adam",24y 306d,80 (29-1-50 36.88%),3 (0.04),32 (16-0-16 50.00%),
9,"Shiel, Dylan",26y 77d,145 (63-3-79 44.48%),66 (0.46),10 (4-0-6 40.00%),2 (0.20)
25,"Stringer, Jake",25y 30d,119 (62-0-57 52.10%),206 (1.73),30 (14-0-16 46.67%),46 (1.53)
11,"Zaharakis, David",29y 93d,196 (87-2-107 44.90%),121 (0.62),←,
Totals,Totals,25y 50d,1842 (808-17-1017 43.87%),1042 (0.57),,
C,"Worsfold, John",50y 242d,358 (180-2-176 50.56%),,77 (31-0-46 40.26%),
