Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
13,"Acres, Blake",27y 281d,136 (60-3-73 45.22%),41 (0.30),16 (7-1-8 46.88%),4 (0.25)
37,"Boyd, Jordan",24y 296d,15 (8-0-7 53.33%),,←,
5,"Cerra, Adam",23y 281d,111 (50-1-60 45.50%),29 (0.26),35 (18-1-16 52.86%),13 (0.37)
39,"Cincotta, Alex",26y 210d,10 (5-0-5 50.00%),1 (0.10),←,
46,"Cottrell, Matthew",23y 137d,45 (21-0-24 46.67%),20 (0.44),←,
9,"Cripps, Patrick",28y 119d,176 (57-2-117 32.95%),92 (0.52),←,
28,"Cuningham, David",26y 107d,45 (14-0-31 31.11%),26 (0.58),←,
30,"Curnow, Charlie",26y 162d,101 (31-1-69 31.19%),194 (1.92),←,
12,"De Koning, Tom",23y 364d,51 (24-1-26 48.04%),16 (0.31),←,
15,"Docherty, Sam",29y 271d,159 (60-2-97 38.36%),22 (0.14),146 (54-2-90 37.67%),21 (0.14)
2,"Dow, Paddy",23y 272d,67 (18-0-49 26.87%),19 (0.28),←,
8,"Fogarty, Lachie",24y 105d,47 (25-0-22 53.19%),16 (0.34),24 (12-0-12 50.00%),10 (0.42)
29,"Hewett, George",27y 198d,148 (86-1-61 58.45%),37 (0.25),28 (15-1-12 55.36%),5 (0.18)
17,"Kemp, Brodie",22y 75d,15 (8-0-7 53.33%),1 (0.07),←,
21,"Martin, Jack",28y 167d,141 (45-2-94 32.62%),118 (0.84),44 (20-1-23 46.59%),37 (0.84)
11,"McGovern, Mitch",28y 277d,104 (55-2-47 53.85%),105 (1.01),56 (21-1-34 38.39%),38 (0.68)
10,"McKay, Harry",25y 203d,103 (39-1-63 38.35%),200 (1.94),←,
3,"Motlop, Jesse",19y 234d,25 (9-1-15 38.00%),26 (1.04),←,
24,"Newman, Nic",30y 181d,101 (52-1-48 51.98%),16 (0.16),70 (32-1-37 46.43%),8 (0.11)
42,"Saad, Adam",28y 357d,168 (70-3-95 42.56%),10 (0.06),59 (27-1-31 46.61%),2 (0.03)
1,"Silvagni, Jack",25y 210d,114 (41-1-72 36.40%),86 (0.75),←,
18,"Walsh, Sam",23y 13d,94 (38-0-56 40.43%),34 (0.36),←,
23,"Weitering, Jacob",25y 234d,150 (50-1-99 33.67%),11 (0.07),←,
Totals,Totals,25y 318d,2126 (866-23-1237 40.73%),1120 (0.53),,
C,"Voss, Michael",48y 8d,147 (62-2-83 42.86%),,38 (19-1-18 51.32%),
