Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
26,"Anderson, Joe",20y 206d,11 (5-0-6 45.45%),,←,
47,"Bentley, Greg",22y 100d,25 (12-0-13 48.00%),7 (0.28),4 (3-0-1 75.00%),1 (0.25)
19,"Betts, Eddie",22y 234d,91 (26-2-63 29.67%),117 (1.29),←,
18,"Bower, Paul",21y 190d,38 (12-0-26 31.58%),2 (0.05),←,
44,"Carrazzo, Andrew",25y 215d,92 (28-2-62 31.52%),28 (0.30),←,
25,"Fevola, Brendan",28y 179d,180 (65-2-113 36.67%),546 (3.03),←,
14,"Fisher, Brad",25y 100d,97 (32-1-64 33.51%),126 (1.30),←,
4,"Gibbs, Bryce",20y 125d,59 (22-0-37 37.29%),28 (0.47),←,
16,"Grigg, Shaun",21y 90d,33 (14-0-19 42.42%),7 (0.21),←,
22,"Hampson, Shaun",21y 119d,22 (11-0-11 50.00%),4 (0.18),←,
23,"Hartlett, Adam",23y 87d,10 (3-0-7 30.00%),2 (0.20),←,
33,"Houlihan, Ryan",27y 178d,175 (56-2-117 32.57%),108 (0.62),←,
9,"Johnson, Chris",23y 174d,39 (15-0-24 38.46%),3 (0.08),8 (6-0-2 75.00%),1 (0.13)
45,"Joseph, Aaron",20y 14d,16 (9-0-7 56.25%),1 (0.06),←,
5,"Judd, Chris",25y 313d,171 (102-2-67 60.23%),163 (0.95),37 (18-0-19 48.65%),25 (0.68)
8,"Kreuzer, Matthew",20y 66d,36 (19-0-17 52.78%),23 (0.64),←,
3,"Murphy, Marc",21y 364d,73 (25-0-48 34.25%),51 (0.70),←,
2,"Russell, Jordan",22y 254d,63 (22-1-40 35.71%),13 (0.21),←,
29,"Scotland, Heath",28y 362d,169 (60-1-108 35.80%),54 (0.32),116 (37-1-78 32.33%),42 (0.36)
6,"Simpson, Kade",25y 74d,103 (33-1-69 32.52%),55 (0.53),←,
32,"Thornton, Bret",25y 245d,142 (42-1-99 29.93%),2 (0.01),←,
13,"Yarran, Chris",18y 211d,4 (2-0-2 50.00%),3 (0.75),←,
Totals,Totals,23y 111d,1649 (615-15-1019 37.30%),1343 (0.81),,
C,"Ratten, Brett",38y 7d,44 (19-0-25 43.18%),,←,
