Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
44,"Bail, Rohan",24y 46d,33 (9-1-23 28.79%),13 (0.39),←,
6,"Bate, Matthew",25y 79d,102 (27-1-74 26.96%),98 (0.96),←,
17,"Blease, Sam",21y 174d,18 (4-0-14 22.22%),17 (0.94),←,
14,"Dunn, Lynden",25y 89d,96 (28-2-66 30.21%),87 (0.91),←,
20,"Garland, Colin",24y 105d,77 (20-2-55 27.27%),12 (0.16),←,
18,"Green, Brad",31y 151d,252 (105-3-144 42.26%),347 (1.38),←,
16,"Grimes, Jack",23y 92d,50 (12-2-36 26.00%),3 (0.06),←,
38,"Howe, Jeremy",22y 43d,32 (8-0-24 25.00%),33 (1.03),←,
39,"Jetta, Neville",22y 181d,33 (7-2-24 24.24%),19 (0.58),←,
2,"Jones, Nathan",24y 204d,132 (34-3-95 26.89%),66 (0.50),←,
28,"Macdonald, Joel",27y 306d,120 (59-2-59 50.00%),6 (0.05),40 (14-1-25 36.25%),
49,"Magner, James",24y 365d,17 (3-0-14 17.65%),4 (0.24),←,
25,"McDonald, Tom",19y 328d,19 (4-0-15 21.05%),,←,
13,"McKenzie, Jordie",22y 51d,54 (15-1-38 28.70%),7 (0.13),←,
22,"Moloney, Brent",28y 196d,145 (49-3-93 34.83%),37 (0.26),122 (37-2-83 31.15%),31 (0.25)
27,"Rivers, Jared",27y 298d,147 (53-3-91 37.07%),14 (0.10),←,
30,"Sellar, James",23y 140d,34 (14-0-20 41.18%),7 (0.21),13 (3-0-10 23.08%),4 (0.31)
42,"Spencer, Jake",22y 307d,14 (1-0-13 7.14%),1 (0.07),←,
19,"Strauss, James",22y 58d,16 (5-0-11 31.25%),,←,
12,"Sylvia, Colin",26y 277d,135 (45-2-88 34.07%),120 (0.89),←,
35,"Tapscott, Luke",21y 44d,26 (7-1-18 28.85%),4 (0.15),←,
9,"Trengove, Jack",20y 344d,56 (17-2-37 32.14%),27 (0.48),←,
Totals,Totals,24y 77d,1608 (526-30-1052 32.71%),922 (0.57),,
C,"Neeld, Mark",41y 29d,19 (3-0-16 15.79%),,←,
