Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",23y 69d,42 (18-0-24 42.86%),14 (0.33),←,
20,"Beaumont, Simon",28y 260d,173 (76-0-97 43.93%),99 (0.57),21 (4-0-17 19.05%),10 (0.48)
17,"Brennan, Luke",19y 179d,3 (1-0-2 33.33%),1 (0.33),←,
30,"Brown, Campbell",21y 1d,40 (14-0-26 35.00%),26 (0.65),←,
25,"Clarke, Tim",22y 149d,47 (22-0-25 46.81%),11 (0.23),←,
35,"Cox, Adrian",23y 356d,54 (28-0-26 51.85%),27 (0.50),←,
24,"Croad, Trent",24y 173d,143 (68-1-74 47.90%),147 (1.03),105 (48-1-56 46.19%),87 (0.83)
1,"Everitt, Peter",30y 118d,216 (84-2-130 39.35%),345 (1.60),36 (11-0-25 30.56%),45 (1.25)
34,"Graham, Mark",31y 169d,223 (103-2-118 46.64%),61 (0.27),←,
3,"Hay, Jonathan",25y 16d,129 (60-1-68 46.90%),12 (0.09),←,
15,"Hodge, Luke",20y 75d,45 (20-0-25 44.44%),33 (0.73),←,
2,"Holland, Nick",30y 31d,176 (79-2-95 45.45%),237 (1.35),←,
22,"Kane, Ben",21y 160d,14 (4-0-10 28.57%),1 (0.07),←,
37,"Lekkas, Angelo",28y 61d,171 (73-1-97 42.98%),112 (0.65),←,
12,"Lonie, Nathan",21y 178d,52 (18-0-34 34.62%),24 (0.46),←,
5,"Mitchell, Sam",21y 322d,50 (21-0-29 42.00%),11 (0.22),←,
13,"Picioane, Lance",24y 83d,62 (30-0-32 48.39%),26 (0.42),58 (29-0-29 50.00%),24 (0.41)
16,"Ries, Nick",22y 46d,60 (25-0-35 41.67%),15 (0.25),←,
11,"Smith, Joel",27y 118d,165 (78-1-86 47.58%),83 (0.50),107 (49-1-57 46.26%),32 (0.30)
23,"Thompson, Nathan",26y 197d,119 (55-1-63 46.64%),192 (1.61),←,
21,"Vandenberg, Richard",27y 228d,99 (45-1-53 45.96%),47 (0.47),←,
6,"Williams, Mark",21y 138d,33 (10-0-23 30.30%),44 (1.33),←,
Totals,Totals,24y 242d,2116 (932-12-1172 44.05%),1568 (0.74),,
C,"McDonald, Donald",42y 111d,5 (2-0-3 40.00%),,←,
