Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",26y 303d,66 (27-1-38 41.67%),22 (0.33),←,
12,"Baguley, Mark",31y 41d,116 (51-1-64 44.40%),11 (0.09),←,
2,"Bellchambers, Tom",28y 357d,106 (46-2-58 44.34%),68 (0.64),←,
28,"Brown, Mitch",27y 307d,46 (21-0-25 45.65%),32 (0.70),31 (8-0-23 25.81%),23 (0.74)
32,"Colyer, Travis",26y 311d,80 (39-1-40 49.38%),52 (0.65),←,
49,"Dea, Matt",26y 261d,66 (24-1-41 37.12%),2 (0.03),35 (11-0-24 31.43%),1 (0.03)
13,"Fantasia, Orazio",22y 290d,56 (20-1-35 36.61%),81 (1.45),←,
9,"Goddard, Brendon",33y 42d,326 (178-4-144 55.21%),160 (0.49),121 (52-1-68 43.39%),56 (0.46)
35,"Guelfi, Matt",20y 321d,9 (6-0-3 66.67%),3 (0.33),←,
21,"Heppell, Dyson",26y 48d,143 (69-2-72 48.95%),52 (0.36),←,
26,"Hooker, Cale",29y 261d,167 (76-2-89 46.11%),76 (0.46),←,
18,"Hurley, Michael",28y 30d,152 (70-3-79 47.04%),108 (0.71),←,
4,"Langford, Kyle",21y 212d,39 (12-0-27 30.77%),22 (0.56),←,
43,"McDonald-Tipungwuti, Anthony",25y 70d,58 (22-0-36 37.93%),56 (0.97),←,
1,"McGrath, Andrew",20y 29d,33 (17-0-16 51.52%),4 (0.12),←,
45,"McKenna, Conor",22y 95d,44 (18-0-26 40.91%),13 (0.30),←,
44,"McKernan, Shaun",27y 303d,59 (22-0-37 37.29%),46 (0.78),25 (10-0-15 40.00%),25 (1.00)
7,"Merrett, Zach",22y 271d,95 (38-1-56 40.53%),35 (0.37),←,
23,"Myers, David",29y 1d,108 (56-0-52 51.85%),33 (0.31),←,
42,"Saad, Adam",23y 343d,62 (20-1-41 33.06%),3 (0.05),14 (7-0-7 50.00%),
5,"Smith, Devon",25y 42d,123 (45-2-76 37.40%),110 (0.89),14 (7-0-7 50.00%),10 (0.71)
25,"Stringer, Jake",24y 67d,103 (55-0-48 53.40%),183 (1.78),14 (7-0-7 50.00%),23 (1.64)
Totals,Totals,25y 348d,2057 (932-22-1103 45.31%),1172 (0.57),,
C,"Worsfold, John",49y 279d,340 (171-2-167 50.59%),,59 (22-0-37 37.29%),
