Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
6,"Caldwell, Jye",22y 221d,42 (14-0-28 33.33%),12 (0.29),31 (11-0-20 35.48%),11 (0.35)
33,"Davey, Alwyn",19y 70d,6 (3-0-3 50.00%),3 (0.50),←,
2,"Draper, Sam",24y 221d,51 (17-0-34 33.33%),23 (0.45),←,
21,"Heppell, Dyson",30y 358d,220 (103-2-115 47.27%),67 (0.30),←,
19,"Hind, Nick",28y 261d,68 (28-0-40 41.18%),25 (0.37),47 (19-0-28 40.43%),8 (0.17)
8,"Hobbs, Ben",19y 233d,20 (6-0-14 30.00%),10 (0.50),←,
29,"Kelly, Jake",28y 106d,139 (60-1-78 43.53%),2 (0.01),29 (10-0-19 34.48%),1 (0.03)
4,"Langford, Kyle",26y 157d,115 (47-1-67 41.30%),91 (0.79),←,
37,"Martin, Nic",22y 34d,29 (11-0-18 37.93%),26 (0.90),←,
43,"McDonald-Tipungwuti, Anthony",30y 15d,129 (55-1-73 43.02%),156 (1.21),←,
1,"McGrath, Andrew",24y 339d,119 (56-1-62 47.48%),19 (0.16),←,
47,"Menzie, Jye",20y 191d,9 (5-0-4 55.56%),8 (0.89),←,
7,"Merrett, Zach",27y 216d,191 (81-2-108 42.93%),58 (0.30),←,
3,"Parish, Darcy",25y 286d,140 (56-1-83 40.36%),51 (0.36),←,
16,"Perkins, Archie",21y 42d,47 (19-0-28 40.43%),36 (0.77),←,
34,"Phillips, Andrew",31y 308d,69 (22-0-47 31.88%),26 (0.38),28 (16-0-12 57.14%),11 (0.39)
27,"Redman, Mason",25y 254d,88 (39-1-48 44.89%),15 (0.17),←,
14,"Ridley, Jordan",24y 199d,76 (31-1-44 41.45%),1 (0.01),←,
12,"Setterfield, Will",25y 91d,65 (26-0-39 40.00%),14 (0.22),8 (4-0-4 50.00%),2 (0.25)
9,"Shiel, Dylan",30y 59d,207 (88-4-115 43.48%),89 (0.43),72 (29-1-42 40.97%),25 (0.35)
25,"Stringer, Jake",29y 12d,178 (88-0-90 49.44%),317 (1.78),89 (40-0-49 44.94%),157 (1.76)
10,"Weideman, Sam",25y 315d,65 (36-0-29 55.38%),73 (1.12),6 (2-0-4 33.33%),11 (1.83)
30,"Zerk-Thatcher, Brandon",24y 255d,36 (17-1-18 48.61%),,←,
Totals,Totals,25y 232d,2109 (908-16-1185 43.05%),1122 (0.53),,
C,"Scott, Brad",47y 4d,219 (110-0-109 50.23%),,8 (4-0-4 50.00%),
