North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",28y 286d,228 (105-1-122 46.27%),45 (0.20),←,
15,"Bosenavulagi, Atu",20y 282d,7 (3-0-4 42.86%),,4 (1-0-3 25.00%),
10,"Cunnington, Ben",29y 361d,224 (112-1-111 50.22%),92 (0.41),←,
9,"Davies-Uniacke, Luke",22y 18d,42 (12-1-29 29.76%),11 (0.26),←,
14,"Dumont, Trent",25y 361d,105 (38-1-66 36.67%),26 (0.25),←,
22,"Goldstein, Todd",32y 360d,265 (124-2-139 47.17%),132 (0.50),←,
43,"Hall, Aaron",30y 229d,136 (39-2-95 29.41%),92 (0.68),33 (6-1-26 19.70%),16 (0.48)
20,"Larkey, Nick",23y 20d,43 (13-1-29 31.40%),61 (1.42),←,
1,"Mahony, Jack",19y 226d,24 (3-1-20 14.58%),10 (0.42),←,
11,"McDonald, Luke",26y 137d,129 (61-0-68 47.29%),16 (0.12),←,
23,"McKay, Ben",23y 184d,29 (4-1-24 15.52%),,←,
29,"Phillips, Will",19y 35d,8 (2-0-6 25.00%),2 (0.25),←,
12,"Simpkin, Jy",23y 113d,87 (30-1-56 35.06%),35 (0.40),←,
2,"Stephenson, Jaidyn",22y 162d,65 (35-1-29 54.62%),88 (1.35),11 (1-1-9 13.64%),12 (1.09)
25,"Tarrant, Robbie",32y 62d,167 (76-1-90 45.81%),44 (0.26),←,
5,"Taylor, Curtis",21y 81d,22 (5-1-16 25.00%),7 (0.32),←,
26,"Thomas, Tarryn",21y 93d,40 (14-1-25 36.25%),34 (0.85),←,
28,"Turner, Kayne",25y 177d,93 (43-1-49 46.77%),55 (0.59),←,
19,"Walker, Josh",28y 226d,115 (42-2-71 37.39%),74 (0.64),30 (5-1-24 18.33%),5 (0.17)
38,"Xerri, Tristan",22y 103d,7 (1-1-5 21.43%),4 (0.57),←,
17,"Young, Lachie",22y 81d,22 (6-1-15 29.55%),1 (0.05),14 (2-1-11 17.86%),
7,"Ziebell, Jack",30y 118d,232 (106-1-125 45.91%),165 (0.71),←,
44,"Zurhaar, Cameron",23y 35d,57 (18-1-38 32.46%),64 (1.12),←,
Totals,Totals,25y 4d,2147 (892-23-1232 41.55%),1058 (0.49),,
C,"Noble, David",54y 42d,14 (2-1-11 17.86%),,←,
