Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",21y 87d,34 (14-2-18 44.12%),,←,
25,"Chaplin, Troy",27y 77d,146 (59-1-86 40.75%),10 (0.07),6 (4-0-2 66.67%),
3,"Deledio, Brett",26y 23d,179 (68-5-106 39.39%),122 (0.68),←,
10,"Edwards, Shane",24y 198d,116 (40-5-71 36.64%),71 (0.61),←,
5,"Ellis, Brandon",19y 281d,28 (13-1-14 48.21%),3 (0.11),←,
41,"Foley, Nathan",27y 245d,121 (42-3-76 35.95%),34 (0.28),←,
6,"Grigg, Shaun",25y 22d,93 (40-2-51 44.09%),38 (0.41),50 (22-2-26 46.00%),28 (0.56)
14,"Houli, Bachar",24y 364d,77 (32-3-42 43.51%),20 (0.26),51 (22-2-27 45.10%),11 (0.22)
23,"Jackson, Daniel",27y 16d,130 (44-4-82 35.38%),41 (0.32),←,
28,"King, Jake",29y 46d,93 (33-4-56 37.63%),67 (0.72),←,
15,"Knights, Chris",26y 228d,101 (54-0-47 53.47%),74 (0.73),5 (2-0-3 40.00%),6 (1.20)
20,"Maric, Ivan",27y 127d,105 (57-1-47 54.76%),38 (0.36),28 (14-1-13 51.79%),10 (0.36)
4,"Martin, Dustin",21y 319d,70 (27-2-41 40.00%),74 (1.06),←,
16,"McGuane, Luke",26y 88d,100 (33-4-63 35.00%),32 (0.32),←,
38,"Morris, Steven",24y 131d,27 (13-1-13 50.00%),1 (0.04),←,
26,"Nahas, Robin",25y 182d,80 (27-3-50 35.63%),98 (1.23),←,
1,"Newman, Chris",30y 358d,221 (75-5-141 35.07%),35 (0.16),←,
18,"Rance, Alex",23y 214d,73 (24-2-47 34.25%),7 (0.10),←,
8,"Riewoldt, Jack",24y 192d,119 (44-4-71 38.66%),286 (2.40),←,
37,"Stephenson, Orren",30y 300d,9 (5-0-4 55.56%),1 (0.11),1 (1-0-0 100.00%),
21,"Tuck, Shane",31y 138d,167 (64-4-99 39.52%),71 (0.43),←,
31,"Vlastuin, Nick",19y 22d,3 (1-0-2 33.33%),1 (0.33),←,
Totals,Totals,25y 249d,2092 (809-56-1227 38.67%),1124 (0.54),,
C,"Hardwick, Damien",40y 266d,73 (28-2-43 39.73%),,←,
