Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
12,"Baguley, Mark",31y 67d,120 (54-1-65 45.42%),18 (0.15),←,
2,"Bellchambers, Tom",29y 18d,110 (49-2-59 45.45%),68 (0.62),←,
28,"Brown, Mitch",27y 333d,50 (24-0-26 48.00%),41 (0.82),35 (11-0-24 31.43%),32 (0.91)
49,"Dea, Matt",26y 287d,69 (27-1-41 39.86%),2 (0.03),38 (14-0-24 36.84%),1 (0.03)
13,"Fantasia, Orazio",22y 316d,58 (22-1-35 38.79%),87 (1.50),←,
10,"Francis, Aaron",20y 351d,6 (2-0-4 33.33%),2 (0.33),←,
9,"Goddard, Brendon",33y 68d,330 (181-4-145 55.45%),160 (0.48),125 (55-1-69 44.40%),56 (0.45)
35,"Guelfi, Matt",20y 347d,13 (9-0-4 69.23%),5 (0.38),←,
21,"Heppell, Dyson",26y 74d,147 (72-2-73 49.66%),52 (0.35),←,
26,"Hooker, Cale",29y 287d,171 (79-2-90 46.78%),76 (0.44),←,
18,"Hurley, Michael",28y 56d,156 (73-3-80 47.76%),108 (0.69),←,
4,"Langford, Kyle",21y 238d,43 (15-0-28 34.88%),23 (0.53),←,
43,"McDonald-Tipungwuti, Anthony",25y 96d,62 (25-0-37 40.32%),60 (0.97),←,
1,"McGrath, Andrew",20y 55d,37 (20-0-17 54.05%),5 (0.14),←,
45,"McKenna, Conor",22y 121d,47 (20-0-27 42.55%),14 (0.30),←,
7,"Merrett, Zach",22y 297d,99 (41-1-57 41.92%),36 (0.36),←,
23,"Myers, David",29y 27d,112 (59-0-53 52.68%),36 (0.32),←,
3,"Parish, Darcy",21y 2d,51 (18-0-33 35.29%),17 (0.33),←,
42,"Saad, Adam",24y 4d,66 (23-1-42 35.61%),3 (0.05),18 (10-0-8 55.56%),
5,"Smith, Devon",25y 68d,127 (48-2-77 38.58%),115 (0.91),18 (10-0-8 55.56%),15 (0.83)
25,"Stringer, Jake",24y 93d,105 (56-0-49 53.33%),184 (1.75),16 (8-0-8 50.00%),24 (1.50)
11,"Zaharakis, David",28y 156d,183 (82-2-99 45.36%),117 (0.64),←,
Totals,Totals,25y 186d,2162 (999-22-1141 46.21%),1229 (0.57),,
C,"Worsfold, John",49y 305d,344 (174-2-168 50.87%),,63 (25-0-38 39.68%),
