West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
12,"Allen, Oscar",25y 362d,94 (42-0-52 44.68%),141 (1.50),←,
3,"Baker, Liam",27y 48d,129 (67-4-58 53.49%),54 (0.42),1 (0-0-1 0.00%),
10,"Brockman, Tyler",22y 114d,37 (11-2-24 32.43%),24 (0.65),11 (2-0-9 18.18%),1 (0.09)
28,"Cole, Tom",27y 292d,114 (57-0-57 50.00%),4 (0.04),←,
15,"Cripps, Jamie",32y 327d,252 (126-1-125 50.20%),311 (1.23),236 (118-1-117 50.21%),295 (1.25)
43,"Dewar, Tyrell",20y 354d,8 (3-0-5 37.50%),5 (0.63),←,
14,"Duggan, Liam",28y 95d,180 (84-0-96 46.67%),15 (0.08),←,
42,"Edwards, Harry",24y 166d,40 (8-0-32 20.00%),,←,
25,"Flynn, Matt",27y 184d,38 (10-1-27 27.63%),12 (0.32),5 (0-0-5 0.00%),2 (0.40)
7,"Ginbey, Reuben",20y 187d,41 (6-0-35 14.63%),2 (0.05),←,
17,"Graham, Jack",27y 19d,132 (75-4-53 58.33%),51 (0.39),1 (0-0-1 0.00%),
8,"Hewett, Elijah",20y 293d,15 (3-0-12 20.00%),4 (0.27),←,
19,"Hough, Brady",22y 11d,54 (8-0-46 14.81%),,←,
5,"Hunt, Jayden",29y 347d,158 (69-1-88 43.99%),53 (0.34),44 (8-0-36 18.18%),10 (0.23)
44,"Hutchinson, Jack",23y 126d,8 (0-0-8 0.00%),2 (0.25),←,
11,"Kelly, Tim",30y 233d,145 (59-0-86 40.69%),79 (0.54),97 (29-0-68 29.90%),31 (0.32)
13,"Long, Noah",20y 205d,27 (5-0-22 18.52%),9 (0.33),←,
23,"Maric, Ryan",20y 191d,30 (7-0-23 23.33%),16 (0.53),←,
20,"McGovern, Jeremy",32y 335d,192 (105-0-87 54.69%),38 (0.20),←,
16,"Owies, Matthew",27y 362d,73 (40-1-32 55.48%),90 (1.23),1 (0-0-1 0.00%),1 (1.00)
22,"Reid, Archer",19y 178d,1 (0-0-1 0.00%),,←,
9,"Reid, Harley",19y 333d,21 (5-0-16 23.81%),11 (0.52),←,
2,"Waterman, Jake",26y 314d,105 (42-0-63 40.00%),134 (1.28),←,
Totals,Totals,25y 78d,1894 (832-14-1048 43.93%),1055 (0.56),,
C,"McQualter, Andrew",38y 280d,14 (7-0-7 50.00%),,1 (0-0-1 0.00%),
