Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
9,"Angwin, Ryan",20y 153d,5 (1-0-4 20.00%),,←,
7,"Ash, Lachie",21y 327d,65 (27-1-37 42.31%),5 (0.08),←,
14,"Bedford, Toby",22y 352d,21 (13-0-8 61.90%),10 (0.48),3 (1-0-2 33.33%),1 (0.33)
46,"Brown, Callum",22y 272d,13 (3-0-10 23.08%),6 (0.46),←,
44,"Buckley, Jack",25y 148d,26 (10-1-15 40.38%),,←,
5,"Cadman, Aaron",19y 72d,5 (2-0-3 40.00%),3 (0.60),←,
17,"Callaghan, Finn",20y 18d,14 (4-0-10 28.57%),3 (0.21),←,
3,"Coniglio, Stephen",29y 150d,186 (81-1-104 43.82%),105 (0.56),←,
16,"Daniels, Brent",24y 66d,70 (37-0-33 52.86%),33 (0.47),←,
29,"Fleeton, Cameron",20y 331d,1 (0-0-1 0.00%),,←,
30,"Flynn, Matt",25y 243d,33 (10-1-22 31.82%),10 (0.30),←,
12,"Green, Tom",22y 111d,53 (21-1-31 40.57%),22 (0.42),←,
19,"Haynes, Nick",30y 361d,192 (88-4-100 46.88%),12 (0.06),←,
27,"Himmelberg, Harry",27y 6d,136 (71-2-63 52.94%),159 (1.17),←,
23,"Hogan, Jesse",28y 91d,126 (55-0-71 43.65%),244 (1.94),36 (14-0-22 38.89%),74 (2.06)
39,"Idun, Connor",22y 289d,51 (21-1-29 42.16%),,←,
22,"Kelly, Josh",28y 91d,184 (94-3-87 51.90%),111 (0.60),←,
38,"Lloyd, Daniel",31y 85d,85 (40-4-41 49.41%),66 (0.78),←,
33,"OHalloran, Xavier",22y 307d,38 (15-1-22 40.79%),13 (0.34),←,
20,"Peatling, James",22y 266d,24 (9-0-15 37.50%),9 (0.38),←,
36,"Perryman, Harry",24y 146d,91 (43-1-47 47.80%),25 (0.27),←,
8,"Ward, Callan",33y 34d,278 (120-4-154 43.88%),140 (0.50),218 (88-4-126 41.28%),107 (0.49)
6,"Whitfield, Lachie",28y 300d,193 (91-4-98 48.19%),70 (0.36),←,
Totals,Totals,25y 9d,1890 (856-29-1005 45.29%),1046 (0.55),,
C,"Kingsley, Adam",47y 267d,9 (3-0-6 33.33%),,←,
