Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
13,"Acres, Blake",27y 316d,141 (65-3-73 47.16%),44 (0.31),21 (12-1-8 59.52%),7 (0.33)
39,"Cincotta, Alex",26y 245d,15 (10-0-5 66.67%),3 (0.20),←,
46,"Cottrell, Matthew",23y 172d,50 (26-0-24 52.00%),21 (0.42),←,
9,"Cripps, Patrick",28y 154d,180 (61-2-117 34.44%),93 (0.52),←,
28,"Cuningham, David",26y 142d,50 (19-0-31 38.00%),28 (0.56),←,
30,"Curnow, Charlie",26y 197d,106 (36-1-69 34.43%),218 (2.06),←,
35,"Curnow, Ed",33y 285d,221 (84-3-134 38.69%),53 (0.24),←,
12,"De Koning, Tom",24y 34d,56 (29-1-26 52.68%),18 (0.32),←,
15,"Docherty, Sam",29y 306d,164 (65-2-97 40.24%),23 (0.14),151 (59-2-90 39.74%),22 (0.15)
2,"Dow, Paddy",23y 307d,72 (23-0-49 31.94%),21 (0.29),←,
25,"Fisher, Zac",25y 65d,106 (35-1-70 33.49%),52 (0.49),←,
29,"Hewett, George",27y 233d,153 (91-1-61 59.80%),38 (0.25),33 (20-1-12 62.12%),6 (0.18)
14,"Hollands, Oliver",19y 215d,16 (9-1-6 59.38%),2 (0.13),←,
17,"Kemp, Brodie",22y 110d,20 (13-0-7 65.00%),1 (0.05),←,
22,"Marchbank, Caleb",26y 255d,56 (16-0-40 28.57%),,49 (14-0-35 28.57%),
21,"Martin, Jack",28y 202d,145 (49-2-94 34.48%),125 (0.86),48 (24-1-23 51.04%),44 (0.92)
10,"McKay, Harry",25y 238d,104 (40-1-63 38.94%),201 (1.93),←,
3,"Motlop, Jesse",19y 269d,30 (14-1-15 48.33%),34 (1.13),←,
24,"Newman, Nic",30y 216d,106 (57-1-48 54.25%),17 (0.16),75 (37-1-37 50.00%),9 (0.12)
44,"Owies, Matthew",26y 153d,46 (25-1-20 55.43%),52 (1.13),←,
27,"Pittonet, Marc",27y 77d,56 (27-0-29 48.21%),5 (0.09),49 (22-0-27 44.90%),5 (0.10)
42,"Saad, Adam",29y 27d,173 (75-3-95 44.22%),10 (0.06),64 (32-1-31 50.78%),2 (0.03)
23,"Weitering, Jacob",25y 269d,155 (55-1-99 35.81%),11 (0.07),←,
Totals,Totals,26y 116d,2221 (924-25-1272 41.60%),1070 (0.48),,
C,"Voss, Michael",48y 43d,152 (67-2-83 44.74%),,43 (24-1-18 56.98%),
