Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",21y 169d,2 (1-0-1 50.00%),1 (0.50),←,
7,"Bentick, Adam",22y 361d,61 (16-1-44 27.05%),13 (0.21),←,
19,"Betts, Eddie",21y 195d,68 (14-2-52 22.06%),75 (1.10),←,
15,"Browne, Steven",19y 128d,6 (3-0-3 50.00%),3 (0.50),←,
44,"Carrazzo, Andrew",24y 176d,74 (18-2-54 25.68%),18 (0.24),←,
28,"Cloke, Cameron",23y 171d,36 (15-0-21 41.67%),17 (0.47),15 (6-0-9 40.00%),6 (0.40)
25,"Fevola, Brendan",27y 140d,153 (51-2-100 33.99%),429 (2.80),←,
14,"Fisher, Brad",24y 60d,80 (22-1-57 28.13%),103 (1.29),←,
4,"Gibbs, Bryce",19y 85d,32 (8-0-24 25.00%),12 (0.38),←,
16,"Grigg, Shaun",20y 50d,14 (5-0-9 35.71%),1 (0.07),←,
22,"Hampson, Shaun",20y 79d,7 (2-0-5 28.57%),2 (0.29),←,
5,"Judd, Chris",24y 274d,145 (89-2-54 62.07%),147 (1.01),11 (5-0-6 45.45%),9 (0.82)
8,"Kreuzer, Matthew",19y 26d,9 (5-0-4 55.56%),6 (0.67),←,
3,"Murphy, Marc",20y 325d,46 (11-0-35 23.91%),26 (0.57),←,
17,"OhAilpin, Setanta",25y 82d,43 (10-1-32 24.42%),18 (0.42),←,
2,"Russell, Jordan",21y 215d,39 (9-1-29 24.36%),5 (0.13),←,
29,"Scotland, Heath",27y 323d,149 (49-1-99 33.22%),46 (0.31),96 (26-1-69 27.60%),34 (0.35)
6,"Simpson, Kade",24y 34d,76 (19-1-56 25.66%),44 (0.58),←,
24,"Stevens, Nick",28y 157d,203 (97-4-102 48.77%),119 (0.59),76 (23-2-51 31.58%),41 (0.54)
32,"Thornton, Bret",24y 206d,117 (28-1-88 24.36%),1 (0.01),←,
30,"Waite, Jarrad",25y 125d,95 (24-2-69 26.32%),101 (1.06),←,
34,"Wiggins, Simon",25y 271d,94 (27-1-66 29.26%),25 (0.27),←,
Totals,Totals,23y 100d,1549 (523-22-1004 33.76%),1212 (0.78),,
C,"Ratten, Brett",36y 333d,17 (5-0-12 29.41%),,←,
