Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
42,"Boyd, Matthew",22y 260d,34 (10-0-24 29.41%),6 (0.18),←,
17,"Cooney, Adam",19y 226d,27 (8-0-19 29.63%),21 (0.78),←,
4,"Cross, Daniel",22y 45d,32 (9-1-22 29.69%),2 (0.06),←,
10,"Eagleton, Nathan",26y 185d,158 (67-3-88 43.35%),128 (0.81),102 (41-1-60 40.69%),83 (0.81)
13,"Giansiracusa, Daniel",23y 64d,78 (24-2-52 32.05%),69 (0.88),←,
9,"Gilbee, Lindsay",23y 310d,59 (21-1-37 36.44%),35 (0.59),←,
3,"Grant, Chris",32y 152d,303 (152-5-146 50.99%),502 (1.66),←,
8,"Hahn, Mitch",24y 4d,79 (26-1-52 33.54%),39 (0.49),←,
25,"Hargrave, Ryan",23y 292d,60 (20-2-38 35.00%),10 (0.17),←,
6,"Johnson, Brad",28y 300d,240 (107-5-128 45.63%),303 (1.26),←,
36,"Lake, Brian",23y 76d,39 (9-0-30 23.08%),8 (0.21),←,
23,"McMahon, Jordan",21y 352d,60 (16-2-42 28.33%),29 (0.48),←,
27,"Minson, Will",20y 33d,10 (5-0-5 50.00%),1 (0.10),←,
38,"Morris, Dale",22y 136d,4 (3-0-1 75.00%),,←,
2,"Murphy, Robert",22y 339d,87 (29-2-56 34.48%),38 (0.44),←,
15,"Power, Sam",21y 316d,47 (12-1-34 26.60%),11 (0.23),←,
30,"Robbins, Matthew",28y 6d,99 (38-2-59 39.39%),46 (0.46),92 (34-2-56 38.04%),46 (0.50)
34,"Skipper, Wayde",22y 74d,19 (4-1-14 23.68%),4 (0.21),←,
5,"Smith, Rohan",31y 348d,264 (123-5-136 47.54%),221 (0.84),←,
26,"Walsh, Tim",20y,1 (1-0-0 100.00%),1 (1.00),←,
7,"West, Scott",30y 181d,262 (119-4-139 46.18%),94 (0.36),←,
37,"Wight, Cameron",20y 39d,1 (1-0-0 100.00%),,←,
Totals,Totals,24y 70d,1963 (804-37-1122 40.96%),1568 (0.80),,
C,"Eade, Rodney",47y 40d,160 (85-2-73 53.75%),,8 (4-0-4 50.00%),
