Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
9,"AhMat, Robert",20y 253d,26 (13-0-13 50.00%),23 (0.88),1 (1-0-0 100.00%),1 (1.00)
21,"Barry, Leo",20y 314d,17 (10-0-7 58.82%),15 (0.88),←,
31,"Carey, Stefan",22y 63d,25 (13-1-11 54.00%),19 (0.76),←,
41,"Cook, Troy",21y 229d,21 (13-0-8 61.90%),7 (0.33),←,
8,"Cresswell, Daryn",26y 311d,117 (42-1-74 36.32%),94 (0.80),←,
10,"Filandia, Peter",27y 319d,52 (22-1-29 43.27%),44 (0.85),39 (15-1-23 39.74%),30 (0.77)
14,"Kelly, Paul",28y 244d,161 (54-3-104 34.47%),111 (0.69),←,
3,"Lewis, Dale",28y 329d,134 (43-2-89 32.84%),148 (1.10),←,
4,"Lockett, Tony",32y 20d,237 (100-1-136 42.41%),1170 (4.94),54 (32-1-21 60.19%),272 (5.04)
34,"Luff, Troy",28y 127d,77 (32-2-43 42.86%),58 (0.75),←,
11,"Maxfield, Stuart",25y 354d,136 (66-2-68 49.26%),90 (0.66),47 (31-1-15 67.02%),25 (0.53)
13,"McPherson, Daniel",22y 267d,30 (19-1-10 65.00%),3 (0.10),←,
17,"Mooney, Jason",24y 297d,77 (27-0-50 35.06%),41 (0.53),←,
23,"Nicks, Matthew",22y 320d,27 (17-0-10 62.96%),8 (0.30),←,
5,"OBrien, Craig",28y 26d,103 (52-2-49 51.46%),182 (1.77),30 (17-1-12 58.33%),50 (1.67)
19,"OLoughlin, Michael",21y 37d,60 (34-1-25 57.50%),62 (1.03),←,
24,"Orchard, Mark",21y 361d,33 (17-1-15 53.03%),8 (0.24),21 (12-0-9 57.14%),4 (0.19)
1,"Roos, Paul",34y 275d,336 (148-1-187 44.20%),287 (0.85),67 (38-1-28 57.46%),17 (0.25)
22,"Saddington, Jason",18y 157d,1 (1-0-0 100.00%),,←,
15,"Stafford, Greg",23y 214d,62 (28-1-33 45.97%),12 (0.19),←,
20,"Stevens, John",26y 287d,20 (12-0-8 60.00%),10 (0.50),←,
33,"Warfe, Rowan",21y 279d,39 (8-0-31 20.51%),1 (0.03),13 (7-0-6 53.85%),
Totals,Totals,25y 15d,1791 (771-20-1000 43.05%),2393 (1.34),,
C,"Eade, Rodney",39y 359d,49 (31-1-17 64.29%),,←,
