Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
38,"Atkinson, Jarrod",24y 189d,9 (5-1-3 61.11%),4 (0.44),←,
2,"Dyson, Ricky",23y 335d,86 (32-2-52 38.37%),39 (0.45),←,
31,"Fletcher, Dustin",34y 114d,311 (188-4-119 61.09%),66 (0.21),←,
39,"Hocking, Heath",21y 245d,22 (10-1-11 47.73%),9 (0.41),←,
26,"Hooker, Cale",20y 320d,17 (6-0-11 35.29%),3 (0.18),←,
22,"Hurley, Michael",19y 89d,9 (3-1-5 38.89%),10 (1.11),←,
18,"Lloyd, Matthew",31y 135d,270 (155-2-113 57.78%),926 (3.43),←,
14,"Lonergan, Sam",22y 156d,37 (16-1-20 44.59%),19 (0.51),←,
42,"Lovett-Murray, Nathan",26y 284d,98 (35-1-62 36.22%),56 (0.57),←,
13,"Lovett, Andrew",26y 291d,87 (30-1-56 35.06%),92 (1.06),←,
33,"McPhee, Adam",26y 327d,166 (65-1-100 39.46%),88 (0.53),141 (59-1-81 42.20%),79 (0.56)
10,"McVeigh, Mark",28y 215d,187 (91-3-93 49.47%),94 (0.50),←,
6,"Monfries, Angus",22y 222d,92 (32-2-58 35.87%),91 (0.99),←,
1,"Neagle, Jay",21y 224d,19 (7-1-11 39.47%),30 (1.58),←,
16,"Pears, Tayte",19y 158d,27 (10-1-16 38.89%),3 (0.11),←,
9,"Prismall, Brent",23y 46d,37 (23-2-12 64.86%),20 (0.54),12 (5-1-6 45.83%),5 (0.42)
30,"Ryder, Paddy",21y 168d,73 (29-2-42 41.10%),22 (0.30),←,
20,"Slattery, Henry",23y 219d,72 (28-2-42 40.28%),11 (0.15),←,
5,"Stanton, Brent",23y 120d,120 (44-2-74 37.50%),74 (0.62),←,
4,"Watson, Jobe",24y 202d,93 (37-2-54 40.86%),34 (0.37),←,
12,"Welsh, Andrew",26y 199d,144 (60-2-82 42.36%),29 (0.20),←,
8,"Winderlich, Jason",24y 323d,74 (28-0-46 37.84%),38 (0.51),←,
Totals,Totals,24y 175d,2050 (934-34-1082 45.56%),1758 (0.86),,
C,"Knights, Matthew",38y 328d,44 (18-1-25 42.05%),,←,
