Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",19y 220d,1 (1-0-0 100.00%),,←,
21,"Barry, Leo",25y 42d,89 (47-0-42 52.81%),50 (0.56),←,
24,"Bolton, Jude",22y 107d,58 (25-1-32 43.97%),38 (0.66),←,
32,"Buchanan, Amon",19y 263d,3 (1-0-2 33.33%),1 (0.33),←,
8,"Cresswell, Daryn",31y 39d,216 (91-2-123 42.59%),179 (0.83),←,
28,"Crouch, Jared",24y 117d,99 (47-1-51 47.98%),19 (0.19),←,
15,"Doyle, Stephen",20y 352d,13 (7-1-5 57.69%),5 (0.38),←,
6,"Dunkley, Andrew",34y 1d,208 (88-3-117 43.03%),11 (0.05),←,
9,"Fixter, Ben",21y 7d,15 (6-0-9 40.00%),3 (0.20),←,
12,"Fosdike, Nic",22y 124d,59 (26-1-32 44.92%),30 (0.51),←,
37,"Goodes, Adam",22y 173d,78 (35-1-42 45.51%),104 (1.33),←,
1,"Hall, Barry",25y 142d,101 (38-2-61 38.61%),185 (1.83),13 (4-1-8 34.62%),41 (3.15)
14,"Kelly, Paul",32y 337d,225 (87-4-134 39.56%),189 (0.84),←,
17,"Kennelly, Tadhg",20y 364d,19 (9-0-10 47.37%),5 (0.26),←,
4,"Mathews, Ben",23y 213d,78 (37-1-40 48.08%),12 (0.15),←,
38,"Mott, Ricky",21y 70d,13 (4-1-8 34.62%),2 (0.15),←,
23,"Nicks, Matthew",27y 48d,122 (66-1-55 54.51%),89 (0.73),←,
19,"OLoughlin, Michael",25y 130d,157 (84-2-71 54.14%),226 (1.44),←,
22,"Saddington, Jason",22y 250d,102 (50-1-51 49.51%),29 (0.28),←,
25,"Schauble, Andrew",25y 225d,126 (47-0-79 37.30%),31 (0.25),47 (20-0-27 42.55%),20 (0.43)
33,"Warfe, Rowan",26y 7d,96 (38-0-58 39.58%),5 (0.05),70 (37-0-33 52.86%),4 (0.06)
10,"Williams, Paul",29y 88d,222 (95-3-124 43.47%),258 (1.16),33 (14-1-18 43.94%),35 (1.06)
Totals,Totals,24y 250d,2100 (929-25-1146 44.24%),1471 (0.70),,
C,"Roos, Paul",39y 3d,1 (1-0-0 100.00%),,←,
