Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",23y 179d,36 (17-0-19 47.22%),2 (0.06),←,
19,"Betts, Eddie",23y 205d,110 (37-2-71 34.55%),151 (1.37),←,
18,"Bower, Paul",22y 161d,48 (17-0-31 35.42%),2 (0.04),←,
44,"Carrazzo, Andrew",26y 186d,112 (39-2-71 35.71%),34 (0.30),←,
38,"Garlett, Jeff",20y 320d,20 (13-0-7 65.00%),28 (1.40),←,
4,"Gibbs, Bryce",21y 96d,79 (33-0-46 41.77%),39 (0.49),←,
10,"Hadley, Richard",27y 82d,62 (33-2-27 54.84%),15 (0.24),21 (11-0-10 52.38%),5 (0.24)
23,"Henderson, Lachie",20y 187d,24 (12-0-12 50.00%),14 (0.58),9 (4-0-5 44.44%),11 (1.22)
33,"Houlihan, Ryan",28y 149d,193 (66-2-125 34.72%),126 (0.65),←,
39,"Jacobs, Sam",22y 70d,12 (6-0-6 50.00%),2 (0.17),←,
40,"Jamison, Michael",24y 8d,47 (22-0-25 46.81%),,←,
45,"Joseph, Aaron",20y 350d,36 (20-0-16 55.56%),4 (0.11),←,
5,"Judd, Chris",26y 284d,188 (112-2-74 60.11%),172 (0.91),54 (28-0-26 51.85%),34 (0.63)
8,"Kreuzer, Matthew",21y 37d,56 (30-0-26 53.57%),31 (0.55),←,
24,"Lucas, Kane",18y 358d,7 (4-0-3 57.14%),,←,
2,"Russell, Jordan",23y 225d,83 (33-1-49 40.36%),14 (0.17),←,
29,"Scotland, Heath",29y 333d,189 (71-1-117 37.83%),61 (0.32),136 (48-1-87 35.66%),49 (0.36)
6,"Simpson, Kade",26y 45d,123 (44-1-78 36.18%),70 (0.57),←,
32,"Thornton, Bret",26y 216d,159 (51-1-107 32.39%),8 (0.05),←,
30,"Waite, Jarrad",27y 135d,123 (37-2-84 30.89%),134 (1.09),←,
1,"Walker, Andrew",24y 32d,96 (28-2-66 30.21%),32 (0.33),←,
13,"Yarran, Chris",19y 182d,16 (7-0-9 43.75%),18 (1.13),←,
Totals,Totals,23y 324d,1819 (732-18-1069 40.24%),957 (0.53),,
C,"Ratten, Brett",38y 343d,64 (30-0-34 46.88%),,←,
