West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
26,"Allan, Bo",19y 76d,1 (0-0-1 0.00%),,←,
12,"Allen, Oscar",26y 45d,100 (42-0-58 42.00%),143 (1.43),←,
3,"Baker, Liam",27y 96d,136 (67-4-65 50.74%),54 (0.40),8 (0-0-8 0.00%),
10,"Brockman, Tyler",22y 162d,41 (11-2-28 29.27%),28 (0.68),15 (2-0-13 13.33%),5 (0.33)
28,"Cole, Tom",27y 340d,119 (57-0-62 47.90%),4 (0.03),←,
15,"Cripps, Jamie",33y 10d,259 (126-1-132 48.84%),321 (1.24),243 (118-1-124 48.77%),305 (1.26)
14,"Duggan, Liam",28y 143d,187 (84-0-103 44.92%),15 (0.08),←,
25,"Flynn, Matt",27y 232d,41 (10-1-30 25.61%),12 (0.29),8 (0-0-8 0.00%),2 (0.25)
7,"Ginbey, Reuben",20y 235d,48 (6-0-42 12.50%),2 (0.04),←,
17,"Graham, Jack",27y 67d,138 (75-4-59 55.80%),51 (0.37),7 (0-0-7 0.00%),
8,"Hewett, Elijah",20y 341d,20 (3-0-17 15.00%),9 (0.45),←,
19,"Hough, Brady",22y 59d,61 (8-0-53 13.11%),,←,
5,"Hunt, Jayden",30y 30d,165 (69-1-95 42.12%),56 (0.34),51 (8-0-43 15.69%),13 (0.25)
44,"Hutchinson, Jack",23y 174d,12 (0-0-12 0.00%),2 (0.17),←,
11,"Kelly, Tim",30y 281d,150 (59-0-91 39.33%),79 (0.53),102 (29-0-73 28.43%),31 (0.30)
23,"Maric, Ryan",20y 239d,37 (7-0-30 18.92%),16 (0.43),←,
20,"McGovern, Jeremy",33y 18d,197 (105-0-92 53.30%),38 (0.19),←,
16,"Owies, Matthew",28y 45d,80 (40-1-39 50.63%),93 (1.16),8 (0-0-8 0.00%),4 (0.50)
22,"Reid, Archer",19y 226d,8 (0-0-8 0.00%),4 (0.50),←,
9,"Reid, Harley",20y 16d,28 (5-0-23 17.86%),14 (0.50),←,
1,"Ryan, Liam",28y 213d,111 (48-0-63 43.24%),145 (1.31),←,
2,"Waterman, Jake",26y 362d,109 (42-0-67 38.53%),143 (1.31),←,
34,"Williams, Jack",21y 153d,35 (7-0-28 20.00%),29 (0.83),←,
Totals,Totals,25y 171d,2083 (871-14-1198 41.81%),1258 (0.60),,
C,"McQualter, Andrew",38y 328d,21 (7-0-14 33.33%),,8 (0-0-8 0.00%),
