Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",29y 1d,225 (96-1-128 42.89%),153 (0.68),←,
7,"Brown, Nathan",29y 132d,178 (79-3-96 45.22%),280 (1.57),41 (15-0-26 36.59%),74 (1.80)
3,"Deledio, Brett",20y 65d,55 (22-1-32 40.91%),28 (0.51),←,
41,"Foley, Nathan",21y 287d,39 (13-1-25 34.62%),6 (0.15),←,
43,"Howat, Cameron",22y 143d,14 (4-1-9 32.14%),8 (0.57),←,
34,"Hughes, Cleve",20y 158d,8 (3-0-5 37.50%),9 (1.13),←,
31,"Hyde, Chris",24y 317d,78 (22-0-56 28.21%),30 (0.38),←,
23,"Jackson, Daniel",21y 58d,28 (7-1-20 26.79%),10 (0.36),←,
17,"Johnson, Kane",29y 99d,192 (83-1-108 43.49%),69 (0.36),88 (28-1-59 32.39%),25 (0.28)
46,"King, Jake",23y 88d,9 (1-1-7 16.67%),1 (0.11),←,
27,"Krakouer, Andrew",24y 138d,101 (34-0-67 33.66%),101 (1.00),←,
1,"Newman, Chris",25y 35d,101 (32-1-68 32.18%),11 (0.11),←,
26,"Pattison, Adam",21y 109d,26 (11-1-14 44.23%),4 (0.15),←,
15,"Pettifer, Kayne",25y 151d,93 (36-1-56 39.25%),103 (1.11),←,
6,"Polak, Graham",23y 6d,85 (41-1-43 48.82%),14 (0.16),12 (1-1-10 12.50%),5 (0.42)
4,"Raines, Andrew",21y 106d,41 (15-1-25 37.80%),1 (0.02),←,
12,"Richardson, Matthew",32y 95d,246 (104-1-141 42.48%),719 (2.92),←,
30,"Tambling, Richard",20y 283d,44 (19-1-24 44.32%),36 (0.82),←,
36,"Thursfield, Will",21y 64d,12 (3-1-8 29.17%),,←,
32,"Tivendale, Greg",28y 64d,176 (70-1-105 40.06%),118 (0.67),←,
21,"Tuck, Shane",25y 180d,59 (22-1-36 38.14%),28 (0.47),←,
35,"White, Matt",20y 68d,16 (6-1-9 40.63%),3 (0.19),←,
Totals,Totals,24y 37d,1826 (723-21-1082 39.59%),1732 (0.95),,
C,"Wallace, Terry",48y 191d,204 (101-3-100 50.25%),,56 (22-1-33 40.18%),
