Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",21y 143d,39 (17-2-20 46.15%),,←,
25,"Chaplin, Troy",27y 133d,153 (64-1-88 42.16%),11 (0.07),13 (9-0-4 69.23%),1 (0.08)
30,"Conca, Reece",20y 328d,43 (20-1-22 47.67%),10 (0.23),←,
9,"Cotchin, Trent",23y 90d,99 (44-2-53 45.45%),58 (0.59),←,
7,"Dea, Matt",21y 266d,24 (10-1-13 43.75%),,←,
3,"Deledio, Brett",26y 79d,186 (73-5-108 40.59%),125 (0.67),←,
27,"Edwards, Aaron",29y 126d,87 (47-1-39 54.60%),127 (1.46),5 (4-0-1 80.00%),3 (0.60)
10,"Edwards, Shane",24y 254d,123 (45-5-73 38.62%),75 (0.61),←,
5,"Ellis, Brandon",19y 337d,33 (17-1-15 53.03%),8 (0.24),←,
41,"Foley, Nathan",27y 301d,128 (47-3-78 37.89%),37 (0.29),←,
6,"Grigg, Shaun",25y 78d,100 (45-2-53 46.00%),44 (0.44),57 (27-2-28 49.12%),34 (0.60)
23,"Jackson, Daniel",27y 72d,137 (49-4-84 37.23%),47 (0.34),←,
28,"King, Jake",29y 102d,100 (38-4-58 40.00%),73 (0.73),←,
4,"Martin, Dustin",22y 10d,77 (32-2-43 42.86%),84 (1.09),←,
38,"Morris, Steven",24y 187d,34 (18-1-15 54.41%),4 (0.12),←,
1,"Newman, Chris",31y 49d,227 (79-5-143 35.90%),38 (0.17),←,
18,"Rance, Alex",23y 270d,80 (29-2-49 37.50%),7 (0.09),←,
8,"Riewoldt, Jack",24y 248d,126 (49-4-73 40.48%),304 (2.41),←,
37,"Stephenson, Orren",30y 356d,12 (7-0-5 58.33%),1 (0.08),4 (3-0-1 75.00%),
29,"Vickery, Ty",23y 36d,67 (27-2-38 41.79%),65 (0.97),←,
31,"Vlastuin, Nick",19y 78d,9 (5-0-4 55.56%),7 (0.78),←,
35,"White, Matt",26y 82d,98 (38-4-56 40.82%),49 (0.50),←,
Totals,Totals,24y 364d,1982 (800-52-1130 40.36%),1174 (0.59),,
C,"Hardwick, Damien",40y 322d,80 (33-2-45 42.50%),,←,
