Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
13,"Ah Chee, Callum",19y 286d,26 (7-0-19 26.92%),21 (0.81),←,
27,"Ainsworth, Ben",19y 162d,9 (2-0-7 22.22%),11 (1.22),←,
29,"Bowes, Jack",19y 177d,10 (2-0-8 20.00%),2 (0.20),←,
8,"Fiorini, Brayden",19y 334d,12 (3-0-9 25.00%),6 (0.50),←,
33,"Hall, Aaron",26y 255d,92 (32-1-59 35.33%),74 (0.80),←,
1,"Hanley, Pearce",28y 249d,138 (41-0-97 29.71%),58 (0.42),9 (3-0-6 33.33%),
5,"Harbrow, Jarrod",29y 4d,197 (77-2-118 39.59%),53 (0.27),127 (37-1-89 29.53%),32 (0.25)
23,"Lemmens, Sean",22y 262d,66 (21-1-44 32.58%),15 (0.23),←,
7,"Lonergan, Jesse",22y 250d,53 (14-1-38 27.36%),5 (0.09),←,
19,"Lynch, Tom",24y 264d,119 (34-1-84 28.99%),228 (1.92),←,
44,"Macpherson, Darcy",19y 266d,7 (0-0-7 0.00%),3 (0.43),←,
4,"Martin, Jack",22y 174d,61 (19-1-41 31.97%),53 (0.87),←,
18,"McKenzie, Trent",25y 110d,102 (29-0-73 28.43%),22 (0.22),←,
11,"Miller, Touk",21y 150d,55 (13-1-41 24.55%),16 (0.29),←,
35,"Rischitelli, Michael",31y 195d,213 (76-3-134 36.38%),88 (0.41),102 (27-0-75 26.47%),41 (0.40)
3,"Rosa, Matt",30y 241d,197 (96-1-100 48.98%),43 (0.22),29 (9-0-20 31.03%),4 (0.14)
42,"Saad, Adam",22y 364d,43 (13-1-29 31.40%),2 (0.05),←,
37,"Scrimshaw, Jack",18y 321d,1 (0-0-1 0.00%),,←,
6,"Sexton, Alex",23y 231d,72 (21-0-51 29.17%),41 (0.57),←,
24,"Swallow, David",24y 245d,93 (28-0-65 30.11%),48 (0.52),←,
28,"Witts, Jarrod",24y 312d,57 (24-0-33 42.11%),20 (0.35),17 (6-0-11 35.29%),2 (0.12)
30,"Wright, Peter",20y 317d,37 (9-0-28 24.32%),51 (1.38),←,
Totals,Totals,23y 235d,1660 (561-13-1086 33.80%),860 (0.52),,
C,"Eade, Rodney",59y 109d,375 (185-5-185 50.00%),,61 (16-1-44 27.05%),
