Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
27,"Ball, Jason",30y 135d,134 (78-0-56 58.21%),147 (1.10),31 (15-0-16 48.39%),33 (1.06)
21,"Barry, Leo",25y 321d,100 (53-0-47 53.00%),50 (0.50),←,
6,"Bolton, Craig",22y 309d,31 (18-0-13 58.06%),10 (0.32),2 (1-0-1 50.00%),
24,"Bolton, Jude",23y 21d,69 (31-1-37 45.65%),41 (0.59),←,
28,"Crouch, Jared",25y 31d,110 (53-1-56 48.64%),21 (0.19),←,
2,"Davis, Nick",23y 6d,73 (31-0-42 42.47%),89 (1.22),2 (1-0-1 50.00%),4 (2.00)
12,"Fosdike, Nic",23y 38d,70 (32-1-37 46.43%),37 (0.53),←,
37,"Goodes, Adam",23y 87d,89 (41-1-47 46.63%),114 (1.28),←,
1,"Hall, Barry",26y 56d,107 (41-2-64 39.25%),206 (1.93),19 (7-1-11 39.47%),62 (3.26)
17,"Kennelly, Tadhg",21y 278d,30 (15-0-15 50.00%),11 (0.37),←,
31,"Kirk, Brett",26y 162d,51 (23-1-27 46.08%),27 (0.53),←,
4,"Mathews, Ben",24y 127d,89 (43-1-45 48.88%),15 (0.17),←,
11,"Maxfield, Stuart",30y 361d,240 (117-3-120 49.38%),134 (0.56),151 (82-2-67 54.97%),69 (0.46)
13,"McPherson, Daniel",27y 274d,109 (60-2-47 55.96%),36 (0.33),←,
23,"Nicks, Matthew",27y 327d,133 (72-1-60 54.51%),98 (0.74),←,
5,"OKeefe, Ryan",22y 71d,29 (15-0-14 51.72%),20 (0.69),←,
22,"Saddington, Jason",23y 164d,113 (56-1-56 50.00%),33 (0.29),←,
25,"Schauble, Andrew",26y 139d,131 (51-0-80 38.93%),32 (0.24),52 (24-0-28 46.15%),21 (0.40)
36,"Schneider, Adam",18y 328d,2 (1-0-1 50.00%),2 (1.00),←,
16,"Stevens, Scott",21y 80d,16 (6-1-9 40.63%),12 (0.75),←,
33,"Warfe, Rowan",26y 286d,98 (39-0-59 39.80%),5 (0.05),72 (38-0-34 52.78%),4 (0.06)
10,"Williams, Paul",30y 2d,233 (101-3-129 43.99%),272 (1.17),44 (20-1-23 46.59%),49 (1.11)
Totals,Totals,25y 14d,2057 (977-19-1061 47.50%),1412 (0.69),,
C,"Roos, Paul",39y 282d,12 (7-0-5 58.33%),,←,
