Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",27y 31d,76 (25-1-50 33.55%),76 (1.00),←,
9,"Cripps, Patrick",22y 28d,48 (12-1-35 26.04%),17 (0.35),←,
30,"Curnow, Charlie",20y 71d,9 (1-0-8 11.11%),5 (0.56),←,
35,"Curnow, Ed",27y 159d,113 (47-2-64 42.48%),19 (0.17),←,
15,"Docherty, Sam",23y 180d,74 (23-1-50 31.76%),11 (0.15),61 (17-1-43 28.69%),10 (0.16)
25,"Fisher, Zac",18y 304d,1 (0-0-1 0.00%),1 (1.00),←,
4,"Gibbs, Bryce",28y 31d,213 (90-2-121 42.72%),121 (0.57),←,
8,"Kreuzer, Matthew",27y 337d,144 (66-0-78 45.83%),75 (0.52),←,
26,"Macreadie, Harrison",19y 4d,4 (1-0-3 25.00%),,←,
22,"Marchbank, Caleb",20y 129d,11 (3-0-8 27.27%),,4 (1-0-3 25.00%),
3,"Murphy, Marc",29y 270d,218 (93-1-124 42.89%),160 (0.73),←,
5,"Petrevski-Seton, Sam",19y 55d,4 (1-0-3 25.00%),2 (0.50),←,
33,"Pickett, Jarrod",20y 240d,4 (1-0-3 25.00%),2 (0.50),←,
20,"Plowman, Lachie",22y 216d,43 (12-0-31 27.91%),1 (0.02),23 (8-0-15 34.78%),
17,"Rowe, Sam",29y 147d,77 (24-1-52 31.82%),16 (0.21),←,
1,"Silvagni, Jack",19y 119d,12 (1-0-11 8.33%),12 (1.00),←,
6,"Simpson, Kade",32y 345d,268 (103-3-162 38.99%),128 (0.48),←,
39,"Thomas, Dale",29y 298d,204 (118-2-84 58.33%),142 (0.70),47 (15-0-32 31.91%),21 (0.45)
23,"Weitering, Jacob",19y 143d,24 (6-0-18 25.00%),6 (0.25),←,
43,"White, Simon",28y 302d,80 (31-2-47 40.00%),12 (0.15),←,
31,"Williamson, Tom",18y 124d,2 (1-0-1 50.00%),,←,
46,"Wright, Matthew",27y 122d,120 (57-0-63 47.50%),91 (0.76),26 (8-0-18 30.77%),28 (1.08)
Totals,Totals,24y 67d,1749 (716-16-1017 40.94%),897 (0.51),,
C,"Bolton, Brendon",37y 362d,31 (13-0-18 41.94%),,26 (8-0-18 30.77%),
