Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",25y 42d,81 (18-1-62 22.84%),23 (0.28),26 (11-0-15 42.31%),10 (0.38)
33,"Barlow, Kris",26y 261d,19 (9-0-10 47.37%),12 (0.63),←,
10,"Bateman, Chance",18y 285d,2 (1-0-1 50.00%),,←,
17,"Chick, Daniel",24y 51d,87 (37-2-48 43.68%),96 (1.10),←,
23,"Collica, Michael",22y 267d,26 (11-1-14 44.23%),3 (0.12),←,
9,"Crawford, Shane",25y 205d,140 (65-2-73 47.14%),103 (0.74),←,
24,"Croad, Trent",20y 23d,42 (18-1-23 44.05%),23 (0.55),←,
19,"Dixon, Ben",22y 292d,51 (25-1-25 50.00%),70 (1.37),←,
34,"Graham, Mark",27y 19d,119 (49-2-68 42.02%),39 (0.33),←,
5,"Harford, Daniel",23y 13d,99 (41-1-57 41.92%),41 (0.41),←,
3,"Hay, Jonathan",20y 232d,46 (15-1-30 33.70%),3 (0.07),←,
2,"Holland, Nick",25y 247d,102 (42-2-58 42.16%),150 (1.47),←,
14,"Krummel, Brendan",27y 282d,74 (32-1-41 43.92%),50 (0.68),64 (26-1-37 41.41%),47 (0.73)
7,"McCabe, Luke",23y 235d,75 (32-1-42 43.33%),4 (0.05),←,
20,"Rawlings, Jade",22y 175d,32 (12-0-20 37.50%),15 (0.47),←,
32,"Rock, Anthony",29y 185d,197 (117-1-79 59.64%),145 (0.74),19 (9-1-9 50.00%),7 (0.37)
4,"Salmon, Paul",35y 72d,289 (153-4-132 53.63%),543 (1.88),80 (30-2-48 38.75%),34 (0.43)
11,"Smith, Joel",22y 334d,79 (39-1-39 50.00%),65 (0.82),21 (10-1-10 50.00%),14 (0.67)
29,"Tallis, Rayden",24y 297d,73 (29-0-44 39.73%),12 (0.16),←,
6,"Taylor, Richard",26y 262d,99 (42-2-55 43.43%),42 (0.42),←,
21,"Vandenberg, Richard",23y 78d,14 (4-1-9 32.14%),2 (0.14),←,
30,"Woods, Tony",30y 274d,139 (58-2-79 42.45%),29 (0.21),108 (42-2-64 39.81%),19 (0.18)
Totals,Totals,24y 354d,1885 (849-27-1009 45.04%),1470 (0.78),,
C,"Schwab, Peter",39y 192d,4 (1-0-3 25.00%),,←,
