Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",28y 329d,162 (88-0-74 54.32%),67 (0.41),38 (15-0-23 39.47%),12 (0.32)
22,"Breust, Luke",33y 245d,292 (176-2-114 60.62%),537 (1.84),←,
18,"Chol, Mabior",27y 166d,76 (39-1-36 51.97%),103 (1.36),15 (7-0-8 46.67%),25 (1.67)
16,"DAmbrosio, Massimo",21y 38d,32 (18-0-14 56.25%),6 (0.19),16 (9-0-7 56.25%),1 (0.06)
12,"Day, Will",23y 38d,65 (24-0-41 36.92%),12 (0.18),←,
35,"Dear, Calsher",18y 344d,9 (8-0-1 88.89%),11 (1.22),←,
8,"Frost, Sam",30y 320d,176 (65-2-109 37.50%),9 (0.05),85 (29-2-54 35.29%),1 (0.01)
15,"Hardwick, Blake",27y 159d,164 (72-2-90 44.51%),21 (0.13),←,
4,"Impey, Jarman",29y 4d,189 (89-0-100 47.09%),61 (0.32),114 (49-0-65 42.98%),27 (0.24)
9,"Jiath, Changkuoth",25y 30d,53 (19-0-34 35.85%),5 (0.09),←,
31,"Macdonald, Connor",21y 182d,58 (23-0-35 39.66%),37 (0.64),←,
28,"Mackenzie, Cam",20y 174d,31 (14-0-17 45.16%),11 (0.35),←,
17,"Meek, Lloyd",26y 82d,44 (21-0-23 47.73%),12 (0.27),29 (12-0-17 41.38%),9 (0.31)
13,"Moore, Dylan",24y 344d,92 (33-1-58 36.41%),101 (1.10),←,
1,"Morrison, Harry",25y 244d,98 (40-1-57 41.33%),24 (0.24),←,
11,"Nash, Conor",25y 351d,90 (38-1-51 42.78%),17 (0.19),←,
3,"Newcombe, Jai",22y 346d,68 (27-2-39 41.18%),26 (0.38),←,
14,"Scrimshaw, Jack",25y 313d,99 (37-1-61 37.88%),11 (0.11),95 (37-1-57 39.47%),11 (0.12)
6,"Sicily, James",29y 189d,148 (73-1-74 49.66%),65 (0.44),←,
25,"Ward, Josh",20y 331d,37 (13-0-24 35.14%),5 (0.14),←,
34,"Watson, Nick",19y 140d,10 (5-0-5 50.00%),7 (0.70),←,
23,"Weddle, Josh",20y 49d,34 (15-0-19 44.12%),9 (0.26),←,
5,"Worpel, James",25y 171d,119 (48-2-69 41.18%),42 (0.35),←,
Totals,Totals,24y 358d,2146 (985-16-1145 45.90%),1199 (0.56),,
C,"Mitchell, Sam",41y 275d,62 (24-0-38 38.71%),,←,
