Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",26y 242d,134 (54-2-78 41.04%),36 (0.27),←,
18,"Banfield, Todd",22y 16d,49 (12-0-37 24.49%),57 (1.16),←,
43,"Bewick, Rohan",22y 278d,22 (8-0-14 36.36%),14 (0.64),←,
20,"Black, Simon",33y 102d,307 (167-4-136 55.05%),167 (0.54),←,
16,"Brown, Jonathan",30y 259d,223 (131-3-89 59.42%),524 (2.35),←,
44,"Cornelius, Aaron",22y 46d,21 (4-0-17 19.05%),31 (1.48),←,
47,"Crisp, Jack",18y 286d,5 (1-0-4 20.00%),3 (0.60),←,
39,"Drummond, Josh",29y 86d,91 (41-2-48 46.15%),35 (0.38),←,
11,"Hanley, Pearce",23y 242d,49 (13-0-36 26.53%),12 (0.24),←,
2,"Harwood, Ryan",20y 342d,22 (6-0-16 27.27%),4 (0.18),←,
22,"Hudson, Ben",33y 141d,154 (91-1-62 59.42%),17 (0.11),11 (5-0-6 45.45%),2 (0.18)
28,"Karnezis, Patrick",20y 82d,17 (3-0-14 17.65%),24 (1.41),←,
36,"Maguire, Matt",28y 45d,141 (68-1-72 48.58%),19 (0.13),42 (14-0-28 33.33%),
21,"Merrett, Daniel",27y 215d,128 (53-3-72 42.58%),40 (0.31),←,
24,"Patfull, Joel",27y 220d,132 (52-3-77 40.53%),21 (0.16),←,
31,"Polkinghorne, James",23y 175d,74 (27-1-46 37.16%),43 (0.58),←,
29,"Raines, Andrew",26y 128d,94 (29-1-64 31.38%),7 (0.07),38 (11-0-27 28.95%),6 (0.16)
30,"Redden, Jack",21y 218d,69 (23-1-45 34.06%),29 (0.42),←,
10,"Rich, Daniel",22y 37d,77 (29-1-47 38.31%),48 (0.62),←,
38,"Rockliff, Tom",22y 143d,55 (14-0-41 25.45%),30 (0.55),←,
26,"Yeo, Elliot",18y 287d,2 (0-0-2 0.00%),,←,
15,"Zorko, Dayne",23y 156d,9 (4-0-5 44.44%),8 (0.89),←,
Totals,Totals,24y 286d,1875 (830-23-1022 44.27%),1169 (0.62),,
C,"Voss, Michael",37y 7d,83 (31-1-51 37.95%),,←,
