Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
10,"Ashcroft, Marcus",25y 186d,153 (53-2-98 35.29%),86 (0.56),1 (0-0-1 0.00%),2 (2.00)
1,"Champion, Richard",28y 350d,120 (44-2-74 37.50%),37 (0.31),1 (0-0-1 0.00%),
16,"Clarke, Matthew",23y 193d,70 (36-1-33 52.14%),6 (0.09),1 (0-0-1 0.00%),
14,"Dickfos, Danny",26y 181d,23 (16-1-6 71.74%),,1 (0-0-1 0.00%),
6,"Fletcher, Adrian",27y 171d,132 (63-1-68 48.11%),71 (0.54),1 (0-0-1 0.00%),2 (2.00)
8,"Gowers, Andrew",27y 353d,130 (80-1-49 61.92%),61 (0.47),1 (0-0-1 0.00%),
32,"Hart, Shaun",25y 317d,103 (37-1-65 36.41%),81 (0.79),1 (0-0-1 0.00%),
2,"Johnson, Chris",20y 304d,60 (7-0-53 11.67%),67 (1.12),1 (0-0-1 0.00%),
27,"Keating, Clark",21y 11d,15 (10-1-4 70.00%),9 (0.60),1 (0-0-1 0.00%),
41,"Kennedy, Matthew",27y 54d,114 (39-1-74 34.65%),25 (0.22),1 (0-0-1 0.00%),
44,"Lappin, Nigel",20y 282d,62 (32-1-29 52.42%),40 (0.65),1 (0-0-1 0.00%),
23,"Leppitsch, Justin",21y 180d,45 (22-1-22 50.00%),58 (1.29),1 (0-0-1 0.00%),
11,"Lynch, Alastair",28y 284d,153 (61-0-92 39.87%),265 (1.73),1 (0-0-1 0.00%),3 (3.00)
42,"Lynch, Tristan",23y 220d,22 (14-1-7 65.91%),1 (0.05),1 (0-0-1 0.00%),
7,"McIvor, Scott",30y 233d,194 (71-1-122 36.86%),93 (0.48),1 (0-0-1 0.00%),1 (1.00)
19,"McLean, Michael",32y 27d,183 (75-2-106 41.53%),40 (0.22),1 (0-0-1 0.00%),
20,"Molloy, Jarrod",20y 322d,60 (8-0-52 13.33%),54 (0.90),1 (0-0-1 0.00%),
28,"Robbins, Ben",20y 93d,6 (3-0-3 50.00%),1 (0.17),1 (0-0-1 0.00%),
38,"Scott, Dion",26y 363d,56 (27-0-29 48.21%),41 (0.73),1 (0-0-1 0.00%),2 (2.00)
3,"Voss, Michael",21y 266d,80 (38-1-41 48.13%),75 (0.94),1 (0-0-1 0.00%),3 (3.00)
33,"White, Darryl",23y 291d,91 (39-2-50 43.96%),107 (1.18),1 (0-0-1 0.00%),1 (1.00)
Totals,Totals,25y 14d,1872 (775-20-1077 41.40%),1218 (0.65),,
C,"Northey, John",53y 274d,282 (145-3-134 51.95%),,1 (0-0-1 0.00%),
