Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
47,"Austin, Mark",25y 111d,34 (14-0-20 41.18%),2 (0.06),19 (9-0-10 47.37%),1 (0.05)
4,"Bontempelli, Marcus",18y 203d,6 (1-0-5 16.67%),1 (0.17),←,
17,"Cooney, Adam",28y 258d,213 (103-2-108 48.83%),181 (0.85),←,
8,"Crameri, Stewart",25y 309d,69 (35-1-33 51.45%),117 (1.70),12 (4-0-8 33.33%),21 (1.75)
6,"Dahlhaus, Luke",21y 298d,61 (21-0-40 34.43%),62 (1.02),←,
13,"Giansiracusa, Daniel",32y 96d,261 (116-4-141 45.21%),327 (1.25),←,
1,"Grant, Jarrad",24y 344d,60 (29-0-31 48.33%),72 (1.20),←,
16,"Griffen, Ryan",27y 323d,194 (96-1-97 49.74%),127 (0.65),←,
7,"Higgins, Shaun",26y 103d,121 (56-1-64 46.69%),125 (1.03),←,
24,"Hrovat, Nathan",20y 8d,10 (4-0-6 40.00%),4 (0.40),←,
19,"Jones, Liam",23y 111d,64 (26-0-38 40.63%),68 (1.06),←,
21,"Liberatore, Tom",22y 30d,67 (22-0-45 32.84%),14 (0.21),←,
11,"Macrae, Jack",19y 316d,25 (8-0-17 32.00%),8 (0.32),←,
27,"Minson, Will",29y 65d,170 (81-1-88 47.94%),74 (0.44),←,
38,"Morris, Dale",31y 168d,183 (97-2-84 53.55%),3 (0.02),←,
2,"Murphy, Robert",32y 6d,261 (112-4-145 43.68%),171 (0.66),←,
42,"Picken, Liam",27y 318d,119 (52-0-67 43.70%),32 (0.27),←,
23,"Roughead, Jordan",23y 224d,64 (24-0-40 37.50%),12 (0.19),←,
25,"Stevens, Koby",22y 362d,40 (14-0-26 35.00%),22 (0.55),29 (10-0-19 34.48%),20 (0.69)
15,"Tutt, Jason",23y 31d,25 (8-0-17 32.00%),21 (0.84),←,
3,"Wallis, Mitch",21y 234d,51 (16-0-35 31.37%),15 (0.29),←,
10,"Wood, Easton",24y 284d,59 (25-0-34 42.37%),7 (0.12),←,
Totals,Totals,25y 58d,2157 (960-16-1181 44.51%),1465 (0.68),,
C,"McCartney, Brendan",53y 235d,56 (17-0-39 30.36%),,←,
