Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",27y 220d,153 (62-2-89 41.18%),39 (0.25),←,
20,"Black, Simon",34y 81d,320 (173-4-143 54.69%),170 (0.53),←,
16,"Brown, Jonathan",31y 237d,240 (139-3-98 58.54%),561 (2.34),←,
42,"Clarke, Justin",19y 217d,7 (3-0-4 42.86%),,←,
1,"Docherty, Sam",19y 249d,6 (2-0-4 33.33%),,←,
41,"Golby, Mitch",21y 263d,31 (12-0-19 38.71%),3 (0.10),←,
11,"Hanley, Pearce",24y 220d,67 (20-0-47 29.85%),19 (0.28),←,
2,"Harwood, Ryan",21y 320d,33 (11-0-22 33.33%),4 (0.12),←,
35,"Lester, Ryan",20y 301d,30 (12-0-18 40.00%),6 (0.20),←,
23,"Leuenberger, Matthew",25y 16d,79 (27-1-51 34.81%),18 (0.23),←,
19,"Lisle, Jordan",22y 346d,15 (9-0-6 60.00%),11 (0.73),10 (5-0-5 50.00%),10 (1.00)
32,"Mayes, Sam",19y 34d,9 (4-0-5 44.44%),,←,
9,"McGrath, Ashley",30y 34d,200 (95-2-103 48.00%),155 (0.77),←,
21,"Merrett, Daniel",28y 193d,144 (61-3-80 43.40%),43 (0.30),←,
3,"Moloney, Brent",29y 146d,156 (53-3-100 34.94%),44 (0.28),11 (4-0-7 36.36%),7 (0.64)
24,"Patfull, Joel",28y 198d,151 (60-3-88 40.73%),22 (0.15),←,
30,"Redden, Jack",22y 196d,88 (31-1-56 35.80%),42 (0.48),←,
10,"Rich, Daniel",23y 16d,88 (34-1-53 39.20%),57 (0.65),←,
38,"Rockliff, Tom",23y 121d,73 (22-0-51 30.14%),40 (0.55),←,
14,"Staker, Brent",29y 31d,144 (74-1-69 51.74%),101 (0.70),34 (10-0-24 29.41%),17 (0.50)
26,"Yeo, Elliot",19y 265d,19 (7-0-12 36.84%),,←,
15,"Zorko, Dayne",24y 134d,28 (12-0-16 42.86%),28 (1.00),←,
Totals,Totals,24y 324d,2081 (923-24-1134 44.35%),1363 (0.65),,
C,"Voss, Michael",37y 351d,102 (39-1-62 38.73%),,←,
