Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",29y 360d,243 (101-1-141 41.77%),159 (0.65),←,
7,"Brown, Nathan",30y 126d,200 (85-4-111 43.50%),320 (1.60),63 (21-1-41 34.13%),114 (1.81)
9,"Cotchin, Trent",18y 69d,5 (2-0-3 40.00%),5 (1.00),←,
3,"Deledio, Brett",21y 58d,74 (28-2-44 39.19%),53 (0.72),←,
41,"Foley, Nathan",22y 281d,61 (19-2-40 32.79%),15 (0.25),←,
31,"Hyde, Chris",25y 311d,91 (25-1-65 28.02%),38 (0.42),←,
23,"Jackson, Daniel",22y 51d,41 (11-1-29 28.05%),12 (0.29),←,
16,"McGuane, Luke",21y 124d,23 (4-1-18 19.57%),,←,
13,"McMahon, Jordan",25y 19d,126 (49-4-73 40.48%),39 (0.31),12 (4-1-7 37.50%),2 (0.17)
40,"Moore, Kelvin",24y 82d,36 (6-1-29 18.06%),9 (0.25),←,
20,"Morton, Mitch",21y 139d,19 (8-1-10 44.74%),22 (1.16),7 (2-1-4 35.71%),11 (1.57)
1,"Newman, Chris",26y 28d,123 (38-2-83 31.71%),16 (0.13),←,
29,"Oakley-Nicholls, Jarrad",20y 127d,8 (3-0-5 37.50%),,←,
26,"Pattison, Adam",22y 102d,46 (17-2-27 39.13%),12 (0.26),←,
6,"Polak, Graham",23y 365d,104 (46-2-56 45.19%),23 (0.22),31 (6-2-23 22.58%),14 (0.45)
12,"Richardson, Matthew",33y 88d,268 (110-2-156 41.42%),778 (2.90),←,
8,"Riewoldt, Jack",19y 228d,16 (4-1-11 28.13%),12 (0.75),←,
25,"Schulz, Jay",23y 58d,60 (18-2-40 31.67%),51 (0.85),←,
5,"Simmonds, Troy",29y 338d,169 (77-1-91 45.86%),118 (0.70),65 (25-1-39 39.23%),52 (0.80)
30,"Tambling, Richard",21y 277d,65 (25-2-38 40.00%),47 (0.72),←,
21,"Tuck, Shane",26y 174d,81 (28-2-51 35.80%),39 (0.48),←,
35,"White, Matt",21y 61d,28 (9-2-17 35.71%),8 (0.29),←,
Totals,Totals,24y 41d,1887 (713-36-1138 37.78%),1776 (0.94),,
C,"Wallace, Terry",49y 185d,226 (107-4-115 48.23%),,78 (28-2-48 37.18%),
