Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",22y 173d,54 (19-0-35 35.19%),11 (0.20),←,
40,"Bond, Hugh",19y 313d,4 (2-0-2 50.00%),,←,
5,"Crouch, Matt",29y 104d,155 (80-2-73 52.26%),30 (0.19),←,
6,"Curtin, Daniel",19y 148d,4 (1-1-2 37.50%),,←,
12,"Dawson, Jordan",27y 116d,128 (56-1-71 44.14%),58 (0.45),64 (26-1-37 41.41%),24 (0.38)
31,"Dowling, Billy",20y 33d,8 (3-0-5 37.50%),4 (0.50),←,
32,"Fogarty, Darcy",24y 313d,99 (35-1-63 35.86%),151 (1.53),←,
20,"Hinge, Mitch",26y 38d,62 (25-1-36 41.13%),6 (0.10),59 (23-1-35 39.83%),5 (0.08)
48,"Keane, Mark",24y 139d,29 (11-1-17 39.66%),,24 (10-1-13 43.75%),
2,"Keays, Ben",27y 162d,133 (42-1-90 31.95%),87 (0.65),103 (36-1-66 35.44%),76 (0.74)
29,"Laird, Rory",30y 218d,244 (120-2-122 49.59%),30 (0.12),←,
16,"Michalanney, Max",20y 159d,42 (18-1-23 44.05%),,←,
4,"Murphy, Lachlan",25y 243d,112 (45-0-67 40.18%),75 (0.67),←,
28,"Murray, Nick",23y 229d,52 (17-0-35 32.69%),1 (0.02),←,
27,"Nankervis, Luke",21y 70d,21 (9-1-11 45.24%),,←,
43,"OBrien, Reilly",28y 349d,118 (46-1-71 39.41%),14 (0.12),←,
8,"Rachele, Josh",21y 114d,54 (21-1-32 39.81%),67 (1.24),←,
38,"Sholl, Lachlan",24y 149d,71 (26-1-44 37.32%),25 (0.35),←,
14,"Soligo, Jake",21y 191d,57 (23-1-33 41.23%),22 (0.39),←,
19,"Taylor, Zac",21y 185d,6 (3-0-3 50.00%),1 (0.17),←,
7,"Thilthorpe, Riley",22y 27d,50 (18-0-32 36.00%),53 (1.06),←,
13,"Walker, Taylor",34y 100d,276 (138-2-136 50.36%),638 (2.31),←,
24,"Worrell, Josh",23y 114d,27 (13-1-13 50.00%),,←,
Totals,Totals,24y 129d,1806 (771-19-1016 42.69%),1273 (0.70),,
C,"Nicks, Matthew",49y 82d,103 (36-1-66 35.44%),,←,
