Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",19y 241d,4 (1-0-3 25.00%),,←,
21,"Barry, Leo",25y 63d,92 (47-0-45 51.09%),50 (0.54),←,
42,"Bennett, Gerrard",23y 103d,29 (11-1-17 39.66%),10 (0.34),←,
24,"Bolton, Jude",22y 128d,61 (25-1-35 41.80%),38 (0.62),←,
26,"Brockman, Leigh",23y 363d,9 (0-0-9 0.00%),1 (0.11),7 (0-0-7 0.00%),
32,"Buchanan, Amon",19y 284d,5 (1-0-4 20.00%),1 (0.20),←,
8,"Cresswell, Daryn",31y 60d,219 (91-2-126 42.01%),179 (0.82),←,
28,"Crouch, Jared",24y 138d,102 (47-1-54 46.57%),19 (0.19),←,
6,"Dunkley, Andrew",34y 22d,211 (88-3-120 42.42%),11 (0.05),←,
9,"Fixter, Ben",21y 28d,18 (6-0-12 33.33%),3 (0.17),←,
12,"Fosdike, Nic",22y 145d,62 (26-1-35 42.74%),32 (0.52),←,
37,"Goodes, Adam",22y 194d,81 (35-1-45 43.83%),108 (1.33),←,
14,"Kelly, Paul",32y 358d,228 (87-4-137 39.04%),192 (0.84),←,
17,"Kennelly, Tadhg",21y 20d,22 (9-0-13 40.91%),5 (0.23),←,
31,"Kirk, Brett",25y 269d,43 (17-1-25 40.70%),23 (0.53),←,
4,"Mathews, Ben",23y 234d,81 (37-1-43 46.30%),14 (0.17),←,
38,"Mott, Ricky",21y 91d,16 (4-1-11 28.13%),2 (0.13),←,
23,"Nicks, Matthew",27y 69d,125 (66-1-58 53.20%),90 (0.72),←,
19,"OLoughlin, Michael",25y 151d,160 (84-2-74 53.13%),233 (1.46),←,
22,"Saddington, Jason",22y 271d,105 (50-1-54 48.10%),30 (0.29),←,
16,"Stevens, Scott",20y 187d,10 (2-1-7 25.00%),9 (0.90),←,
10,"Williams, Paul",29y 109d,225 (95-3-127 42.89%),262 (1.16),36 (14-1-21 40.28%),39 (1.08)
Totals,Totals,24y 194d,1908 (829-25-1054 43.45%),1312 (0.69),,
C,"Roos, Paul",39y 24d,4 (1-0-3 25.00%),,←,
