Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",28y 74d,203 (75-2-126 37.44%),137 (0.67),←,
13,"Brunton, Neil",26y 145d,66 (9-1-56 14.39%),9 (0.14),←,
27,"Chapman, Wade",19y 145d,13 (2-0-11 15.38%),2 (0.15),←,
8,"Cresswell, Daryn",24y 6d,56 (7-0-49 12.50%),52 (0.93),←,
5,"Daniels, Jayson",24y 98d,119 (33-1-85 28.15%),21 (0.18),45 (8-0-37 17.78%),2 (0.04)
18,"Direen, Scott",22y 220d,26 (6-0-20 23.08%),7 (0.27),←,
6,"Dunkley, Andrew",26y 333d,62 (10-1-51 16.94%),6 (0.10),←,
29,"Garlick, Simon",20y 48d,13 (5-0-8 38.46%),11 (0.85),←,
25,"Gray, Troy",22y 91d,37 (6-1-30 17.57%),14 (0.38),←,
39,"Heuskes, Adam",19y 69d,18 (5-0-13 27.78%),2 (0.11),←,
11,"Kappler, Darren",30y 125d,136 (40-0-96 29.41%),111 (0.82),49 (10-0-39 20.41%),60 (1.22)
14,"Kelly, Paul",25y 304d,99 (18-2-79 19.19%),57 (0.58),←,
24,"Kickett, Derek",32y 234d,115 (58-1-56 50.87%),147 (1.28),26 (6-0-20 23.08%),41 (1.58)
3,"Lewis, Dale",26y 24d,88 (16-2-70 19.32%),107 (1.22),←,
4,"Lockett, Tony",29y 80d,189 (71-0-118 37.57%),929 (4.92),6 (3-0-3 50.00%),31 (5.17)
32,"McPherson, Daniel",19y 327d,5 (1-0-4 20.00%),,←,
2,"McRae, Dean",26y 197d,125 (42-1-82 34.00%),43 (0.34),44 (8-0-36 18.18%),18 (0.41)
17,"Mooney, Jason",21y 357d,39 (4-0-35 10.26%),12 (0.31),←,
38,"OLoughlin, Michael",18y 97d,5 (2-0-3 40.00%),11 (2.20),←,
16,"Rocca, Anthony",17y 286d,2 (1-0-1 50.00%),,←,
1,"Roos, Paul",31y 335d,278 (113-0-165 40.65%),274 (0.99),9 (3-0-6 33.33%),4 (0.44)
Totals,Totals,24y 171d,1694 (524-12-1158 30.93%),1952 (1.15),,
C,"Barassi, Ron",59y 90d,502 (271-4-227 54.38%),,46 (8-0-38 17.39%),
