Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",25y 338d,145 (64-1-80 44.48%),85 (0.59),←,
5,"Broadbent, Matthew",23y 338d,94 (38-1-55 40.96%),38 (0.40),←,
25,"Cassisi, Domenic",31y 286d,227 (115-2-110 51.10%),74 (0.33),←,
18,"Cornes, Kane",31y 181d,283 (144-2-137 51.24%),92 (0.33),←,
7,"Ebert, Brad",24y 94d,137 (57-1-79 41.97%),73 (0.53),61 (29-1-31 48.36%),40 (0.66)
9,"Gray, Robbie",26y 97d,105 (46-0-59 43.81%),141 (1.34),←,
8,"Hartlett, Hamish",23y 325d,80 (33-1-46 41.88%),47 (0.59),←,
36,"Hombsch, Jack",21y 120d,29 (13-0-16 44.83%),,20 (13-0-7 65.00%),
24,"Impey, Jarman",18y 361d,14 (10-0-4 71.43%),3 (0.21),←,
42,"Jonas, Tom",23y 177d,46 (21-1-24 46.74%),1 (0.02),←,
23,"Lobbe, Matthew",25y 143d,57 (27-0-30 47.37%),15 (0.26),←,
37,"Mitchell, Kane",24y 216d,21 (11-0-10 52.38%),14 (0.67),←,
6,"Monfries, Angus",27y 167d,184 (77-3-104 42.66%),216 (1.17),34 (19-0-15 55.88%),51 (1.50)
13,"OShea, Cameron",22y 114d,49 (19-0-30 38.78%),7 (0.14),←,
29,"Pittard, Jasper",23y 95d,46 (25-0-21 54.35%),7 (0.15),←,
21,"Polec, Jared",21y 266d,30 (18-0-12 60.00%),21 (0.70),14 (11-0-3 78.57%),12 (0.86)
28,"Schulz, Jay",29y 78d,157 (63-3-91 41.08%),261 (1.66),86 (39-1-46 45.93%),203 (2.36)
39,"Westhoff, Justin",27y 277d,149 (65-1-83 43.96%),193 (1.30),←,
19,"White, Matt",27y 81d,119 (54-4-61 47.06%),72 (0.61),14 (10-0-4 71.43%),18 (1.29)
16,"Wines, Ollie",19y 271d,39 (24-0-15 61.54%),16 (0.41),←,
20,"Wingard, Chad",20y 341d,57 (28-1-28 50.00%),78 (1.37),←,
40,"Young, Aaron",21y 211d,28 (12-1-15 44.64%),11 (0.39),←,
Totals,Totals,24y 241d,2096 (964-22-1110 45.99%),1465 (0.70),,
C,"Hinkley, Ken",47y 278d,38 (24-0-14 63.16%),,←,
