St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",28y 11d,136 (77-1-58 56.99%),97 (0.71),53 (19-1-33 36.79%),23 (0.43)
14,"Bardsley, Kristian",22y 333d,33 (13-1-19 40.91%),17 (0.52),28 (11-1-16 41.07%),13 (0.46)
26,"Brown, Tony",18y 76d,14 (6-0-8 42.86%),8 (0.57),←,
3,"Burke, Nathan",25y 187d,179 (76-2-101 43.02%),59 (0.33),←,
10,"Everitt, Peter",21y 101d,46 (17-1-28 38.04%),51 (1.11),←,
2,"Frawley, Danny",31y 338d,237 (83-2-152 35.44%),13 (0.05),←,
6,"Grant, David",29y 5d,191 (69-1-121 36.39%),75 (0.39),←,
29,"Jones, Austinn",18y 318d,17 (5-0-12 29.41%),10 (0.59),←,
17,"Keogh, Rod",24y 140d,52 (23-0-29 44.23%),14 (0.27),30 (11-0-19 36.67%),6 (0.20)
23,"Loewe, Stewart",27y 81d,188 (79-1-108 42.29%),314 (1.67),←,
24,"Nugent, Glenn",23y 277d,33 (17-0-16 51.52%),12 (0.36),9 (3-0-6 33.33%),1 (0.11)
28,"OBrien, Craig",25y 162d,70 (33-1-36 47.86%),126 (1.80),49 (19-1-29 39.80%),110 (2.24)
8,"Peckett, Justin",22y 311d,53 (21-1-31 40.57%),1 (0.02),←,
41,"Pekin, Tim",30y 202d,218 (105-2-111 48.62%),52 (0.24),111 (56-2-53 51.35%),37 (0.33)
31,"Shanahan, Jamie",27y 249d,75 (35-1-39 47.33%),,←,
13,"Sierakowski, David",20y 226d,18 (5-1-12 30.56%),3 (0.17),←,
4,"Smith, Joel",18y 101d,17 (6-0-11 35.29%),6 (0.35),←,
19,"Sziller, Steven",22y 240d,19 (6-0-13 31.58%),6 (0.32),←,
15,"Wakelin, Darryl",21y 1d,18 (6-0-12 33.33%),,←,
12,"Wakelin, Shane",21y,25 (8-1-16 34.00%),8 (0.32),←,
7,"Winmar, Nicky",29y 321d,172 (74-1-97 43.31%),229 (1.33),←,
Totals,Totals,24y 123d,1811 (764-17-1030 42.19%),1101 (0.61),,
C,"Alves, Stan",49y 82d,41 (13-1-27 32.93%),,←,
