Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
20,"Bowden, Patrick",22y 243d,25 (2-1-22 10.00%),26 (1.04),←,
42,"Boyd, Matthew",21y 220d,9 (2-0-7 22.22%),4 (0.44),←,
17,"Cooney, Adam",18y 186d,2 (0-0-2 0.00%),2 (1.00),←,
38,"Cross, Daniel",21y 4d,12 (3-1-8 29.17%),1 (0.08),←,
14,"Darcy, Luke",28y 266d,178 (83-4-91 47.75%),126 (0.71),←,
10,"Eagleton, Nathan",25y 145d,130 (58-3-69 45.77%),103 (0.79),74 (32-1-41 43.92%),58 (0.78)
4,"Garlick, Simon",28y 359d,175 (85-3-87 49.43%),137 (0.78),131 (61-3-67 47.71%),110 (0.84)
13,"Giansiracusa, Daniel",22y 23d,57 (16-2-39 29.82%),55 (0.96),←,
3,"Grant, Chris",31y 112d,276 (143-5-128 52.72%),496 (1.80),←,
8,"Hahn, Mitch",22y 329d,52 (18-1-33 35.58%),18 (0.35),←,
25,"Hargrave, Ryan",22y 252d,40 (12-2-26 32.50%),9 (0.22),←,
22,"Harrison, Ben",29y 77d,139 (60-2-77 43.88%),58 (0.42),63 (22-2-39 36.51%),19 (0.30)
6,"Johnson, Brad",27y 260d,213 (99-5-109 47.65%),270 (1.27),←,
36,"Lake, Brian",22y 36d,16 (1-0-15 6.25%),6 (0.38),←,
32,"Morgan, Adam",22y 158d,5 (2-0-3 40.00%),1 (0.20),2 (0-0-2 0.00%),1 (0.50)
2,"Murphy, Robert",21y 299d,62 (21-2-39 35.48%),16 (0.26),←,
15,"Power, Sam",20y 276d,27 (5-1-21 20.37%),6 (0.22),←,
24,"Rawlings, Jade",26y 177d,118 (59-0-59 50.00%),72 (0.61),2 (0-0-2 0.00%),10 (5.00)
30,"Robbins, Matthew",26y 331d,77 (31-2-44 41.56%),16 (0.21),70 (27-2-41 40.00%),16 (0.23)
5,"Smith, Rohan",30y 308d,237 (114-5-118 49.16%),210 (0.89),←,
31,"Street, Peter",23y 302d,19 (7-1-11 39.47%),4 (0.21),2 (0-0-2 0.00%),1 (0.50)
7,"West, Scott",29y 141d,234 (110-4-120 47.86%),87 (0.37),←,
Totals,Totals,24y 321d,2103 (931-44-1128 44.27%),1723 (0.82),,
C,"Rohde, Peter",39y 136d,25 (4-1-20 18.00%),,←,
