Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",21y 72d,33 (13-2-18 42.42%),,←,
9,"Cotchin, Trent",23y 19d,91 (39-2-50 43.96%),55 (0.60),←,
3,"Deledio, Brett",26y 8d,177 (67-5-105 39.27%),122 (0.69),←,
10,"Edwards, Shane",24y 183d,114 (39-5-70 36.40%),71 (0.62),←,
5,"Ellis, Brandon",19y 266d,26 (12-1-13 48.08%),2 (0.08),←,
6,"Grigg, Shaun",25y 7d,91 (39-2-50 43.96%),35 (0.38),48 (21-2-25 45.83%),25 (0.52)
2,"Grimes, Dylan",21y 284d,21 (9-0-12 42.86%),,←,
32,"Helbig, Brad",21y 57d,16 (4-2-10 31.25%),4 (0.25),←,
14,"Houli, Bachar",24y 349d,75 (31-3-41 43.33%),20 (0.27),49 (21-2-26 44.90%),11 (0.22)
23,"Jackson, Daniel",27y 1d,128 (43-4-81 35.16%),41 (0.32),←,
15,"Knights, Chris",26y 213d,99 (53-0-46 53.54%),72 (0.73),3 (1-0-2 33.33%),4 (1.33)
20,"Maric, Ivan",27y 112d,103 (56-1-46 54.85%),38 (0.37),26 (13-1-12 51.92%),10 (0.38)
4,"Martin, Dustin",21y 304d,68 (26-2-40 39.71%),71 (1.04),←,
16,"McGuane, Luke",26y 73d,98 (32-4-62 34.69%),30 (0.31),←,
26,"Nahas, Robin",25y 167d,79 (26-3-50 34.81%),97 (1.23),←,
1,"Newman, Chris",30y 343d,219 (74-5-140 34.93%),33 (0.15),←,
13,"Petterd, Ricky",24y 276d,58 (16-1-41 28.45%),55 (0.95),4 (2-0-2 50.00%),
18,"Rance, Alex",23y 199d,71 (23-2-46 33.80%),7 (0.10),←,
8,"Riewoldt, Jack",24y 177d,117 (43-4-70 38.46%),278 (2.38),←,
29,"Vickery, Ty",22y 330d,59 (22-2-35 38.98%),60 (1.02),←,
31,"Vlastuin, Nick",19y 7d,1 (0-0-1 0.00%),,←,
35,"White, Matt",26y 11d,90 (33-4-53 38.89%),44 (0.49),←,
Totals,Totals,24y 91d,1834 (700-54-1080 38.17%),1135 (0.62),,
C,"Hardwick, Damien",40y 251d,71 (27-2-42 39.44%),,←,
