Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",23y 59d,60 (12-1-47 20.83%),42 (0.70),←,
15,"Anderson, Noah",20y 52d,21 (6-1-14 30.95%),4 (0.19),←,
10,"Ballard, Charlie",21y 261d,52 (10-1-41 20.19%),1 (0.02),←,
3,"Bowes, Jack",23y 74d,63 (14-1-48 23.02%),13 (0.21),←,
29,"Burgess, Chris",25y 135d,16 (3-0-13 18.75%),7 (0.44),←,
25,"Collins, Sam",26y 299d,44 (12-1-31 28.41%),,30 (9-1-20 31.67%),
4,"Ellis, Brandon",27y 250d,196 (114-2-80 58.67%),65 (0.33),20 (5-1-14 27.50%),7 (0.35)
26,"Flanders, Sam",19y 260d,6 (1-1-4 25.00%),2 (0.33),←,
46,"Graham, Caleb",20y 210d,11 (1-0-10 9.09%),,←,
1,"Greenwood, Hugh",29y 35d,72 (36-2-34 51.39%),40 (0.56),21 (6-1-14 30.95%),4 (0.19)
5,"Harbrow, Jarrod",32y 266d,260 (88-3-169 34.42%),54 (0.21),190 (48-2-140 25.79%),33 (0.17)
39,"Holman, Nick",25y 316d,59 (13-0-46 22.03%),26 (0.44),50 (12-0-38 24.00%),26 (0.52)
34,"King, Ben",20y 277d,35 (6-1-28 18.57%),53 (1.51),←,
23,"Lemmens, Sean",26y 159d,97 (24-2-71 25.77%),25 (0.26),←,
13,"Lukosius, Jack",20y 244d,42 (9-1-32 22.62%),7 (0.17),←,
44,"Macpherson, Darcy",23y 163d,55 (12-0-43 21.82%),26 (0.47),←,
17,"Markov, Oleg",24y 337d,27 (13-0-14 48.15%),4 (0.15),4 (1-0-3 25.00%),1 (0.25)
11,"Miller, Touk",25y 47d,121 (26-2-93 22.31%),32 (0.26),←,
27,"Powell, Wil",21y 227d,39 (10-1-28 26.92%),11 (0.28),←,
22,"Rankine, Izak",20y 352d,16 (3-1-12 21.88%),16 (1.00),←,
6,"Sexton, Alex",27y 128d,137 (34-0-103 24.82%),134 (0.98),←,
24,"Swallow, David",28y 142d,158 (39-1-118 25.00%),74 (0.47),←,
14,"Weller, Lachie",25y 46d,107 (26-1-80 24.77%),39 (0.36),60 (12-1-47 20.83%),22 (0.37)
Totals,Totals,24y 141d,1694 (512-23-1159 30.22%),675 (0.40),,
C,"Dew, Stuart",41y 235d,65 (13-1-51 20.77%),,←,
