North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",28y 308d,231 (106-1-124 46.10%),45 (0.19),←,
15,"Bosenavulagi, Atu",20y 304d,8 (3-0-5 37.50%),,5 (1-0-4 20.00%),
9,"Davies-Uniacke, Luke",22y 40d,45 (13-1-31 30.00%),12 (0.27),←,
14,"Dumont, Trent",26y 18d,108 (39-1-68 36.57%),26 (0.24),←,
22,"Goldstein, Todd",33y 17d,268 (125-2-141 47.01%),136 (0.51),←,
43,"Hall, Aaron",30y 251d,139 (40-2-97 29.50%),92 (0.66),36 (7-1-28 20.83%),16 (0.44)
20,"Larkey, Nick",23y 42d,46 (14-1-31 31.52%),67 (1.46),←,
35,"Lazzaro, Charlie",19y 115d,12 (2-0-10 16.67%),3 (0.25),←,
1,"Mahony, Jack",19y 248d,27 (4-1-22 16.67%),11 (0.41),←,
11,"McDonald, Luke",26y 159d,132 (62-0-70 46.97%),16 (0.12),←,
23,"McKay, Ben",23y 206d,32 (5-1-26 17.19%),,←,
29,"Phillips, Will",19y 57d,11 (3-0-8 27.27%),2 (0.18),←,
8,"Scott, Bailey",21y 9d,29 (3-1-25 12.07%),17 (0.59),←,
12,"Simpkin, Jy",23y 135d,90 (31-1-58 35.00%),35 (0.39),←,
2,"Stephenson, Jaidyn",22y 184d,68 (36-1-31 53.68%),89 (1.31),14 (2-1-11 17.86%),13 (0.93)
25,"Tarrant, Robbie",32y 84d,170 (77-1-92 45.59%),44 (0.26),←,
5,"Taylor, Curtis",21y 103d,25 (6-1-18 26.00%),9 (0.36),←,
26,"Thomas, Tarryn",21y 115d,43 (15-1-27 36.05%),37 (0.86),←,
28,"Turner, Kayne",25y 199d,96 (44-1-51 46.35%),55 (0.57),←,
19,"Walker, Josh",28y 248d,118 (43-2-73 37.29%),74 (0.63),33 (6-1-26 19.70%),5 (0.15)
38,"Xerri, Tristan",22y 125d,10 (2-1-7 25.00%),5 (0.50),←,
7,"Ziebell, Jack",30y 140d,235 (107-1-127 45.74%),165 (0.70),←,
44,"Zurhaar, Cameron",23y 57d,60 (19-1-40 32.50%),71 (1.18),←,
Totals,Totals,24y 201d,2003 (799-22-1182 39.89%),1011 (0.50),,
C,"Noble, David",54y 64d,17 (3-1-13 20.59%),,←,
