Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",25y 275d,138 (60-1-77 43.84%),79 (0.57),←,
5,"Broadbent, Matthew",23y 275d,86 (33-1-52 38.95%),38 (0.44),←,
25,"Cassisi, Domenic",31y 223d,222 (112-2-108 50.90%),73 (0.33),←,
18,"Cornes, Kane",31y 118d,275 (139-2-134 50.91%),91 (0.33),←,
7,"Ebert, Brad",24y 31d,129 (52-1-76 40.70%),68 (0.53),53 (24-1-28 46.23%),35 (0.66)
9,"Gray, Robbie",26y 34d,97 (41-0-56 42.27%),132 (1.36),←,
36,"Hombsch, Jack",21y 57d,21 (8-0-13 38.10%),,12 (8-0-4 66.67%),
24,"Impey, Jarman",18y 298d,7 (6-0-1 85.71%),2 (0.29),←,
42,"Jonas, Tom",23y 114d,41 (19-1-21 47.56%),,←,
23,"Lobbe, Matthew",25y 80d,50 (23-0-27 46.00%),14 (0.28),←,
6,"Monfries, Angus",27y 104d,178 (74-3-101 42.42%),209 (1.17),28 (16-0-12 57.14%),44 (1.57)
38,"Newton, Ben",21y 268d,1 (1-0-0 100.00%),,←,
29,"Pittard, Jasper",23y 32d,38 (20-0-18 52.63%),5 (0.13),←,
21,"Polec, Jared",21y 203d,23 (13-0-10 56.52%),14 (0.61),7 (6-0-1 85.71%),5 (0.71)
28,"Schulz, Jay",29y 15d,149 (58-3-88 39.93%),237 (1.59),78 (34-1-43 44.23%),179 (2.29)
14,"Stewart, Paul",26y 297d,78 (30-0-48 38.46%),29 (0.37),←,
12,"Trengove, Jackson",23y 182d,85 (31-1-53 37.06%),7 (0.08),←,
39,"Westhoff, Justin",27y 214d,141 (60-1-80 42.91%),185 (1.31),←,
19,"White, Matt",27y 18d,112 (50-4-58 46.43%),65 (0.58),7 (6-0-1 85.71%),11 (1.57)
16,"Wines, Ollie",19y 208d,31 (19-0-12 61.29%),14 (0.45),←,
20,"Wingard, Chad",20y 278d,49 (23-1-25 47.96%),65 (1.33),←,
40,"Young, Aaron",21y 148d,21 (7-1-13 35.71%),9 (0.43),←,
Totals,Totals,24y 208d,1972 (879-22-1071 44.57%),1336 (0.68),,
C,"Hinkley, Ken",47y 215d,30 (19-0-11 63.33%),,←,
