North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
34,"Archer, Jackson",20y 202d,6 (0-0-6 0.00%),,←,
4,"Corr, Aidan",29y 74d,135 (50-3-82 38.15%),2 (0.01),37 (3-0-34 8.11%),
25,"Curtis, Paul",20y 148d,32 (3-0-29 9.38%),25 (0.78),←,
9,"Davies-Uniacke, Luke",24y 52d,83 (18-1-64 22.29%),29 (0.35),←,
40,"Ford, Eddie",21y 39d,18 (0-0-18 0.00%),9 (0.50),←,
31,"Goater, Josh",20y 58d,7 (2-0-5 28.57%),,←,
22,"Goldstein, Todd",35y 29d,311 (129-2-180 41.80%),155 (0.50),←,
46,"Hansen, Robert",19y 139d,1 (0-0-1 0.00%),,←,
20,"Larkey, Nick",25y 54d,90 (19-1-70 21.67%),170 (1.89),←,
11,"McDonald, Luke",28y 171d,178 (67-0-111 37.64%),18 (0.10),←,
23,"McKay, Ben",25y 218d,67 (7-1-59 11.19%),1 (0.01),←,
29,"Phillips, Will",21y 69d,29 (5-0-24 17.24%),6 (0.21),←,
8,"Scott, Bailey",23y 21d,74 (8-1-65 11.49%),26 (0.35),←,
3,"Sheezel, Harry",18y 290d,19 (2-0-17 10.53%),3 (0.16),←,
12,"Simpkin, Jy",25y 147d,130 (36-1-93 28.08%),48 (0.37),←,
2,"Stephenson, Jaidyn",24y 196d,108 (40-1-67 37.50%),120 (1.11),54 (6-1-47 12.04%),44 (0.81)
5,"Taylor, Curtis",23y 115d,64 (11-1-52 17.97%),27 (0.42),←,
26,"Thomas, Tarryn",23y 127d,65 (17-1-47 26.92%),54 (0.83),←,
13,"Tucker, Darcy",26y 188d,122 (42-0-80 34.43%),40 (0.33),14 (0-0-14 0.00%),5 (0.36)
28,"Turner, Kayne",27y 211d,126 (48-1-77 38.49%),61 (0.48),←,
38,"Xerri, Tristan",24y 137d,29 (5-1-23 18.97%),13 (0.45),←,
17,"Young, Lachie",24y 115d,47 (8-1-38 18.09%),2 (0.04),39 (4-1-34 11.54%),1 (0.03)
7,"Ziebell, Jack",32y 152d,277 (112-1-164 40.61%),183 (0.66),←,
Totals,Totals,24y 192d,2018 (629-17-1372 31.17%),992 (0.49),,
C,"Ratten, Brett",52y 19d,198 (94-1-103 47.73%),,10 (0-0-10 0.00%),
