Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",22y 127d,42 (17-2-23 42.86%),1 (0.02),←,
25,"Chaplin, Troy",28y 117d,175 (73-1-101 42.00%),11 (0.06),35 (18-0-17 51.43%),1 (0.03)
30,"Conca, Reece",21y 312d,63 (29-1-33 46.83%),17 (0.27),←,
9,"Cotchin, Trent",24y 74d,121 (53-2-66 44.63%),69 (0.57),←,
7,"Dea, Matt",22y 250d,29 (11-1-17 39.66%),1 (0.03),←,
3,"Deledio, Brett",27y 63d,204 (81-5-118 40.93%),132 (0.65),←,
27,"Edwards, Aaron",30y 110d,94 (50-1-43 53.72%),139 (1.48),12 (7-0-5 58.33%),15 (1.25)
10,"Edwards, Shane",25y 238d,142 (52-5-85 38.38%),92 (0.65),←,
5,"Ellis, Brandon",20y 321d,55 (26-1-28 48.18%),22 (0.40),←,
41,"Foley, Nathan",28y 285d,144 (55-3-86 39.24%),42 (0.29),←,
2,"Grimes, Dylan",22y 339d,35 (14-0-21 40.00%),,←,
16,"Hampson, Shaun",26y 91d,74 (37-1-36 50.68%),33 (0.45),11 (3-0-8 27.27%),1 (0.09)
14,"Houli, Bachar",26y 39d,104 (45-3-56 44.71%),25 (0.24),78 (35-2-41 46.15%),16 (0.21)
20,"Maric, Ivan",28y 167d,122 (66-1-55 54.51%),47 (0.39),45 (23-1-21 52.22%),19 (0.42)
4,"Martin, Dustin",22y 359d,99 (41-2-56 42.42%),108 (1.09),←,
26,"Miles, Anthony",22y 112d,13 (1-0-12 7.69%),4 (0.31),3 (0-0-3 0.00%),3 (1.00)
38,"Morris, Steven",25y 171d,56 (27-1-28 49.11%),7 (0.13),←,
13,"Petterd, Ricky",25y 331d,74 (22-1-51 30.41%),65 (0.88),20 (8-0-12 40.00%),10 (0.50)
18,"Rance, Alex",24y 254d,97 (36-2-59 38.14%),8 (0.08),←,
8,"Riewoldt, Jack",25y 232d,147 (57-4-86 40.14%),357 (2.43),←,
19,"Thomas, Matt",27y 113d,96 (30-1-65 31.77%),32 (0.33),9 (3-0-6 33.33%),2 (0.22)
31,"Vlastuin, Nick",20y 62d,29 (13-0-16 44.83%),10 (0.34),←,
Totals,Totals,25y 7d,2015 (836-38-1141 41.49%),1222 (0.61),,
C,"Hardwick, Damien",41y 306d,102 (42-2-58 42.16%),,←,
