Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",29y 287d,205 (78-2-125 38.54%),55 (0.27),←,
31,"Andrews, Harris",18y 261d,18 (3-0-15 16.67%),4 (0.22),←,
48,"Beasley, Hugh",19y 290d,6 (0-0-6 0.00%),,←,
3,"Christensen, Allen",24y 102d,86 (52-0-34 60.47%),74 (0.86),21 (3-0-18 14.29%),18 (0.86)
42,"Clarke, Justin",21y 284d,55 (16-0-39 29.09%),1 (0.02),←,
26,"Cutler, Tom",20y 190d,17 (4-0-13 23.53%),3 (0.18),←,
24,"Dawson, Liam",19y 218d,9 (1-0-8 11.11%),1 (0.11),←,
46,"Evans, Billy",18y 314d,4 (1-0-3 25.00%),,←,
34,"Freeman, Jonathan",21y 124d,9 (2-0-7 22.22%),12 (1.33),←,
6,"Green, Josh",23y 5d,69 (26-0-43 37.68%),93 (1.35),←,
11,"Hanley, Pearce",26y 287d,106 (34-0-72 32.08%),42 (0.40),←,
12,"Martin, Stefan",28y 285d,93 (23-1-69 25.27%),33 (0.35),36 (9-0-27 25.00%),10 (0.28)
32,"Mayes, Sam",21y 101d,52 (18-0-34 34.62%),25 (0.48),←,
1,"McGuane, Luke",28y 198d,112 (38-4-70 35.71%),46 (0.41),7 (2-0-5 28.57%),7 (1.00)
25,"McStay, Daniel",20y 66d,28 (7-0-21 25.00%),24 (0.86),←,
21,"Merrett, Daniel",30y 260d,180 (75-3-102 42.50%),69 (0.38),←,
22,"Paparone, Marco",20y 360d,44 (10-0-34 22.73%),13 (0.30),←,
10,"Rich, Daniel",25y 83d,121 (43-1-77 35.95%),76 (0.63),←,
5,"Robinson, Mitch",26y 83d,120 (54-1-65 45.42%),68 (0.57),20 (3-0-17 15.00%),10 (0.50)
38,"Rockliff, Tom",25y 188d,116 (38-0-78 32.76%),56 (0.48),←,
28,"Taylor, Lewis",20y 193d,43 (10-0-33 23.26%),26 (0.60),←,
15,"Zorko, Dayne",26y 201d,80 (28-0-52 35.00%),77 (0.96),←,
Totals,Totals,23y 216d,1573 (561-12-1000 35.66%),798 (0.51),,
C,"Leppitsch, Justin",39y 332d,43 (10-0-33 23.26%),,←,
