North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Bosenavulagi, Atu",21y 219d,14 (4-0-10 28.57%),1 (0.07),11 (2-0-9 18.18%),1 (0.09)
4,"Corr, Aidan",27y 342d,106 (48-3-55 46.70%),2 (0.02),8 (1-0-7 12.50%),
25,"Curtis, Paul",19y 51d,1 (0-0-1 0.00%),1 (1.00),←,
9,"Davies-Uniacke, Luke",22y 320d,55 (15-1-39 28.18%),14 (0.25),←,
40,"Ford, Eddie",19y 307d,8 (0-0-8 0.00%),4 (0.50),←,
22,"Goldstein, Todd",33y 297d,279 (127-2-150 45.88%),142 (0.51),←,
18,"Greenwood, Hugh",30y 49d,89 (41-2-46 47.19%),46 (0.52),6 (1-0-5 16.67%),1 (0.17)
6,"Horne-Francis, Jason",18y 307d,6 (1-0-5 16.67%),1 (0.17),←,
20,"Larkey, Nick",23y 322d,57 (16-1-40 28.95%),96 (1.68),←,
1,"Mahony, Jack",20y 163d,35 (5-1-29 15.71%),15 (0.43),←,
11,"McDonald, Luke",27y 74d,143 (64-0-79 44.76%),17 (0.12),←,
23,"McKay, Ben",24y 121d,42 (6-1-35 15.48%),,←,
39,"Perez, Flynn",20y 242d,6 (0-0-6 0.00%),,←,
8,"Scott, Bailey",21y 289d,40 (5-1-34 13.75%),19 (0.47),←,
12,"Simpkin, Jy",24y 50d,101 (33-1-67 33.17%),39 (0.39),←,
5,"Taylor, Curtis",22y 18d,36 (8-1-27 23.61%),15 (0.42),←,
26,"Thomas, Tarryn",22y 30d,50 (17-1-32 35.00%),44 (0.88),←,
28,"Turner, Kayne",26y 114d,107 (46-1-60 43.46%),58 (0.54),←,
19,"Walker, Josh",29y 163d,128 (45-2-81 35.94%),75 (0.59),43 (8-1-34 19.77%),6 (0.14)
38,"Xerri, Tristan",23y 40d,18 (4-1-13 25.00%),7 (0.39),←,
17,"Young, Lachie",23y 18d,29 (7-1-21 25.86%),1 (0.03),21 (3-1-17 16.67%),
7,"Ziebell, Jack",31y 55d,245 (109-1-135 44.69%),172 (0.70),←,
44,"Zurhaar, Cameron",23y 337d,69 (21-1-47 31.16%),83 (1.20),←,
Totals,Totals,24y 91d,1664 (622-22-1020 37.38%),852 (0.51),,
C,"Noble, David",54y 344d,28 (5-1-22 19.64%),,←,
