St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",24y 56d,81 (30-1-50 37.65%),17 (0.21),←,
14,"Ball, Luke",20y 53d,32 (21-0-11 65.63%),17 (0.53),←,
6,"Black, Heath",25y 50d,116 (37-0-79 31.90%),49 (0.42),47 (19-0-28 40.43%),14 (0.30)
27,"Blake, Jason",23y 124d,50 (19-1-30 39.00%),9 (0.18),←,
26,"Dal Santo, Nick",20y 146d,42 (20-1-21 48.81%),20 (0.48),←,
21,"Ferguson, Matthew",19y 290d,2 (1-0-1 50.00%),,←,
25,"Fisher, Sam",22y 7d,3 (2-0-1 66.67%),,←,
18,"Goddard, Brendon",19y 58d,33 (21-0-12 63.64%),9 (0.27),←,
15,"Gram, Jason",20y 81d,4 (2-0-2 50.00%),,2 (1-0-1 50.00%),
34,"Guerra, Brent",22y 49d,77 (56-0-21 72.73%),66 (0.86),12 (9-0-3 75.00%),27 (2.25)
2,"Hamill, Aaron",26y 332d,164 (77-0-87 46.95%),210 (1.28),72 (28-0-44 38.89%),96 (1.33)
35,"Harvey, Robert",32y 331d,292 (141-3-148 48.80%),167 (0.57),←,
7,"Hayes, Lenny",24y 185d,107 (39-2-66 37.38%),44 (0.41),←,
5,"Jones, Austinn",27y 293d,195 (84-2-109 43.59%),121 (0.62),←,
33,"Knobel, Trent",24y 55d,46 (26-1-19 57.61%),7 (0.15),33 (17-1-15 53.03%),7 (0.21)
44,"Milne, Stephen",24y 131d,68 (24-1-43 36.03%),144 (2.12),←,
28,"Montagna, Leigh",20y 258d,16 (9-0-7 56.25%),13 (0.81),←,
1,"Peckett, Justin",31y 286d,210 (86-2-122 41.43%),40 (0.19),←,
17,"Powell, Stephen",27y 314d,112 (69-1-42 62.05%),90 (0.80),38 (23-0-15 60.53%),26 (0.68)
12,"Riewoldt, Nick",21y 274d,66 (29-1-36 44.70%),90 (1.36),←,
4,"Thompson, Andrew",31y 270d,164 (69-2-93 42.68%),88 (0.54),←,
13,"Voss, Brett",26y 146d,103 (45-2-56 44.66%),33 (0.32),68 (26-1-41 38.97%),22 (0.32)
Totals,Totals,24y 156d,1983 (907-20-1056 45.74%),1234 (0.62),,
C,"Thomas, Grant",46y 154d,67 (29-1-37 44.03%),,←,
