Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
11,"Bandy, Daniel",29y 130d,144 (46-1-97 32.29%),122 (0.85),39 (13-1-25 34.62%),42 (1.08)
40,"Birss, Shane",22y 17d,37 (12-2-23 35.14%),15 (0.41),←,
20,"Bowden, Patrick",23y 236d,43 (7-1-35 17.44%),51 (1.19),←,
42,"Boyd, Matthew",22y 213d,28 (7-0-21 25.00%),4 (0.14),←,
17,"Cooney, Adam",19y 179d,20 (5-0-15 25.00%),13 (0.65),←,
4,"Cross, Daniel",21y 363d,25 (6-1-18 26.00%),2 (0.08),←,
14,"Darcy, Luke",29y 259d,199 (89-4-106 45.73%),157 (0.79),←,
10,"Eagleton, Nathan",26y 138d,151 (64-3-84 43.38%),121 (0.80),95 (38-1-56 40.53%),76 (0.80)
18,"Faulkner, Cameron",20y 310d,7 (4-0-3 57.14%),3 (0.43),←,
13,"Giansiracusa, Daniel",23y 17d,71 (21-2-48 30.99%),60 (0.85),←,
9,"Gilbee, Lindsay",23y 263d,52 (18-1-33 35.58%),23 (0.44),←,
3,"Grant, Chris",32y 105d,297 (149-5-143 51.01%),496 (1.67),←,
8,"Hahn, Mitch",23y 322d,73 (24-1-48 33.56%),34 (0.47),←,
25,"Hargrave, Ryan",23y 245d,53 (17-2-34 33.96%),9 (0.17),←,
6,"Johnson, Brad",28y 253d,233 (104-5-124 45.71%),289 (1.24),←,
36,"Lake, Brian",23y 29d,32 (6-0-26 18.75%),6 (0.19),←,
23,"McMahon, Jordan",21y 305d,54 (13-2-39 25.93%),28 (0.52),←,
2,"Murphy, Robert",22y 292d,80 (26-2-52 33.75%),30 (0.38),←,
24,"Rawlings, Jade",27y 170d,136 (64-0-72 47.06%),92 (0.68),20 (5-0-15 25.00%),30 (1.50)
1,"Ray, Farren",19y 5d,8 (1-0-7 12.50%),1 (0.13),←,
5,"Smith, Rohan",31y 301d,257 (120-5-132 47.67%),217 (0.84),←,
7,"West, Scott",30y 134d,255 (116-4-135 46.27%),93 (0.36),←,
Totals,Totals,24y 328d,2255 (919-41-1295 40.75%),1866 (0.83),,
C,"Eade, Rodney",46y 358d,153 (82-2-69 54.25%),,1 (1-0-0 100.00%),
