Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
30,"Caddy, Nate",19y 291d,17 (8-0-9 47.06%),17 (1.00),←,
22,"Durham, Sam",23y 296d,78 (36-1-41 46.79%),23 (0.29),←,
28,"Duursma, Xavier",24y 298d,95 (59-1-35 62.63%),45 (0.47),22 (12-1-9 56.82%),12 (0.55)
17,"Goldstein, Todd",36y 304d,331 (139-3-189 42.45%),159 (0.48),16 (9-1-6 59.38%),2 (0.13)
11,"Gresham, Jade",27y 250d,165 (78-2-85 47.88%),159 (0.96),29 (14-1-14 50.00%),23 (0.79)
8,"Hobbs, Ben",21y 227d,54 (23-1-30 43.52%),20 (0.37),←,
23,"Jones, Harry",24y 65d,59 (30-1-28 51.69%),55 (0.93),←,
10,"Kako, Isaac",19y 55d,7 (4-0-3 57.14%),5 (0.71),←,
4,"Langford, Kyle",28y 151d,156 (66-2-88 42.95%),175 (1.12),←,
37,"Martin, Nic",24y 28d,74 (33-1-40 45.27%),56 (0.76),←,
1,"McGrath, Andrew",26y 333d,164 (78-2-84 48.17%),20 (0.12),←,
32,"McKay, Ben",27y 128d,101 (23-2-76 23.76%),1 (0.01),30 (15-1-14 51.67%),
29,"Menzie, Jye",22y 185d,43 (21-0-22 48.84%),32 (0.74),←,
7,"Merrett, Zach",29y 210d,236 (103-3-130 44.28%),84 (0.36),←,
16,"Perkins, Archie",23y 36d,86 (37-0-49 43.02%),56 (0.65),←,
25,"Prior, Jaxon",23y 331d,46 (32-1-13 70.65%),11 (0.24),7 (4-0-3 57.14%),
27,"Redman, Mason",27y 248d,131 (61-2-68 47.33%),22 (0.17),←,
31,"Reid, Zach",23y 60d,16 (6-0-10 37.50%),,←,
14,"Ridley, Jordan",26y 193d,100 (43-1-56 43.50%),2 (0.02),←,
21,"Roberts, Archie",19y 164d,11 (5-0-6 45.45%),2 (0.18),←,
12,"Setterfield, Will",27y 85d,75 (30-0-45 40.00%),14 (0.19),18 (8-0-10 44.44%),2 (0.11)
5,"Tsatas, Elijah",20y 195d,14 (7-0-7 50.00%),2 (0.14),←,
20,"Wright, Peter",28y 235d,136 (43-1-92 31.99%),213 (1.57),70 (30-1-39 43.57%),128 (1.83)
Totals,Totals,25y 31d,2195 (965-24-1206 43.96%),1173 (0.53),,
C,"Scott, Brad",48y 363d,264 (132-1-131 50.19%),,53 (26-1-26 50.00%),
