Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
32,"Bugg, Tomas",24y 74d,91 (30-0-61 32.97%),29 (0.32),26 (13-0-13 50.00%),13 (0.50)
17,"Frost, Sam",23y 294d,49 (19-0-30 38.78%),8 (0.16),28 (14-0-14 50.00%),6 (0.21)
36,"Garlett, Jeff",27y 319d,158 (79-1-78 50.32%),281 (1.78),51 (22-0-29 43.14%),98 (1.92)
19,"Hannan, Mitch",23y 101d,11 (7-0-4 63.64%),16 (1.45),←,
43,"Harmes, James",21y 256d,34 (16-0-18 47.06%),23 (0.68),←,
14,"Hibberd, Michael",27y 166d,92 (45-1-46 49.46%),12 (0.13),8 (5-0-3 62.50%),1 (0.13)
29,"Hunt, Jayden",22y 76d,31 (16-0-15 51.61%),7 (0.23),←,
39,"Jetta, Neville",27y 126d,106 (32-2-72 31.13%),24 (0.23),←,
2,"Jones, Nathan",29y 149d,235 (65-3-167 28.30%),115 (0.49),←,
6,"Lewis, Jordan",31y 55d,273 (176-1-96 64.65%),149 (0.55),9 (7-0-2 77.78%),4 (0.44)
28,"McDonald, Oscar",21y 92d,27 (15-0-12 55.56%),,←,
25,"McDonald, Tom",24y 273d,116 (35-0-81 30.17%),15 (0.13),←,
18,"Melksham, Jake",25y 293d,123 (58-1-64 47.56%),59 (0.48),9 (6-0-3 66.67%),2 (0.22)
30,"Neal-Bullen, Alex",21y 160d,24 (11-0-13 45.83%),13 (0.54),←,
13,"Oliver, Clayton",19y 331d,25 (14-0-11 56.00%),8 (0.32),←,
21,"Pedersen, Cameron",30y 93d,68 (24-0-44 35.29%),59 (0.87),52 (17-0-35 32.69%),39 (0.75)
5,"Petracca, Christian",21y 165d,29 (14-0-15 48.28%),29 (1.00),←,
3,"Salem, Christian",21y 338d,41 (15-0-26 36.59%),13 (0.32),←,
12,"Tyson, Dom",24y 10d,82 (25-0-57 30.49%),40 (0.49),69 (24-0-45 34.78%),36 (0.52)
23,"Vince, Bernie",31y 259d,204 (93-0-111 45.59%),111 (0.54),75 (25-0-50 33.33%),31 (0.41)
7,"Viney, Jack",23y 66d,82 (27-0-55 32.93%),23 (0.28),←,
4,"Watts, Jack",26y 84d,149 (45-2-102 30.87%),141 (0.95),←,
Totals,Totals,25y 6d,2050 (861-11-1178 42.00%),1175 (0.57),,
C,"Goodwin, Simon",40y 174d,13 (7-0-6 53.85%),,12 (7-0-5 58.33%),
