Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Buntine, Matt",22y 237d,37 (17-0-20 45.95%),1 (0.03),←,
18,"Cameron, Jeremy",23y 72d,81 (23-0-58 28.40%),206 (2.54),←,
3,"Coniglio, Stephen",22y 180d,73 (26-0-47 35.62%),29 (0.40),←,
1,"Davis, Phil",25y 287d,85 (32-0-53 37.65%),6 (0.07),67 (21-0-46 31.34%),5 (0.07)
4,"Greene, Toby",22y 261d,86 (25-0-61 29.07%),57 (0.66),←,
32,"Griffen, Ryan",29y 321d,229 (112-1-116 49.13%),142 (0.62),27 (15-0-12 55.56%),12 (0.44)
19,"Haynes, Nick",24y 25d,51 (17-0-34 33.33%),4 (0.08),←,
2,"Hopper, Jacob",19y 127d,5 (3-0-2 60.00%),2 (0.40),←,
17,"Johnson, Steve",32y 344d,265 (186-3-76 70.75%),476 (1.80),12 (8-0-4 66.67%),24 (2.00)
22,"Kelly, Josh",21y 121d,48 (21-0-27 43.75%),26 (0.54),←,
37,"Lobb, Rory",23y 124d,23 (11-0-12 47.83%),24 (1.04),←,
41,"Mumford, Shane",29y 343d,140 (90-2-48 65.00%),47 (0.34),40 (21-0-19 52.50%),8 (0.20)
24,"Patfull, Joel",31y 188d,208 (88-3-117 43.03%),25 (0.12),26 (15-0-11 57.69%),1 (0.04)
12,"Patton, Jonathon",23y 23d,43 (15-0-28 34.88%),48 (1.12),←,
50,"Reid, Sam",26y 218d,25 (7-0-18 28.00%),4 (0.16),15 (1-0-14 6.67%),3 (0.20)
9,"Scully, Tom",25y 28d,115 (37-1-77 32.61%),49 (0.43),84 (24-0-60 28.57%),43 (0.51)
23,"Shaw, Heath",30y 198d,225 (135-2-88 60.44%),38 (0.17),52 (25-0-27 48.08%),1 (0.02)
5,"Shiel, Dylan",23y 95d,76 (23-0-53 30.26%),39 (0.51),←,
8,"Ward, Callan",26y 63d,155 (59-0-96 38.06%),77 (0.50),95 (27-0-68 28.42%),44 (0.46)
6,"Whitfield, Lachie",21y 330d,63 (22-0-41 34.92%),30 (0.48),←,
29,"Williams, Zac",21y 266d,41 (15-0-26 36.59%),10 (0.24),←,
16,"Wilson, Nathan",23y 157d,44 (17-0-27 38.64%),12 (0.27),←,
Totals,Totals,25y 16d,2118 (981-12-1125 46.32%),1352 (0.64),,
C,"Cameron, Leon",43y 284d,56 (25-0-31 44.64%),,←,
