St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",30y 21d,161 (67-1-93 41.93%),97 (0.60),←,
24,"Austin, Logan",22y 364d,18 (7-0-11 38.89%),,5 (1-0-4 20.00%),
15,"Billings, Jack",22y 323d,78 (28-1-49 36.54%),57 (0.73),←,
11,"Clark, Hunter",19y 103d,12 (3-1-8 29.17%),3 (0.25),←,
7,"Dunstan, Luke",23y 159d,81 (30-2-49 38.27%),41 (0.51),←,
14,"Geary, Jarryn",30y 14d,176 (88-2-86 50.57%),27 (0.15),←,
19,"Gilbert, Sam",31y 322d,203 (111-6-86 56.16%),37 (0.18),←,
4,"Gresham, Jade",20y 317d,55 (24-1-30 44.55%),69 (1.25),←,
39,"Joyce, Darragh",21y 75d,2 (1-0-1 50.00%),,←,
18,"Longer, Billy",25y 56d,65 (21-0-44 32.31%),4 (0.06),56 (19-0-37 33.93%),4 (0.07)
32,"McCartin, Paddy",22y 79d,35 (10-1-24 30.00%),34 (0.97),←,
36,"McKenzie, Daniel",22y 51d,27 (12-0-15 44.44%),3 (0.11),←,
28,"Membrey, Tim",24y 42d,63 (29-2-32 47.62%),113 (1.79),62 (28-2-32 46.77%),113 (1.82)
16,"Newnes, Jack",25y 133d,128 (45-2-81 35.94%),42 (0.33),←,
6,"Ross, Sebastian",25y 61d,96 (34-2-60 36.46%),13 (0.14),←,
5,"Savage, Shane",27y 183d,138 (67-2-69 49.28%),60 (0.43),82 (26-2-54 32.93%),23 (0.28)
35,"Sinclair, Jack",23y 145d,57 (22-1-34 39.47%),34 (0.60),←,
9,"Steele, Jack",22y 206d,51 (20-1-30 40.20%),18 (0.35),34 (12-1-21 36.76%),9 (0.26)
3,"Steven, Jack",28y 101d,169 (64-3-102 38.76%),101 (0.60),←,
29,"Webster, Jimmy",25y 9d,80 (26-1-53 33.13%),3 (0.04),←,
44,"Weller, Maverick",26y 144d,118 (36-2-80 31.36%),56 (0.47),86 (30-2-54 36.05%),53 (0.62)
34,"Wright, Nathan",24y 141d,35 (14-0-21 40.00%),9 (0.26),←,
Totals,Totals,24y 271d,1848 (759-31-1058 41.07%),821 (0.44),,
C,"Richardson, Alan",53y 51d,104 (36-2-66 35.58%),,103 (36-2-65 35.92%),
