Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
7,"Buckley, Dylan",21y 27d,4 (0-0-4 0.00%),1 (0.25),←,
44,"Carrazzo, Andrew",30y 118d,166 (68-3-95 41.87%),47 (0.28),←,
41,"Casboult, Levi",24y 28d,18 (7-0-11 38.89%),15 (0.83),←,
16,"Cripps, Patrick",19y 25d,1 (0-0-1 0.00%),,←,
35,"Curnow, Ed",24y 156d,55 (31-1-23 57.27%),11 (0.20),←,
46,"Ellard, David",25y 30d,44 (21-0-23 47.73%),28 (0.64),←,
33,"Everitt, Andrejs",25y 30d,83 (51-3-29 63.25%),35 (0.42),4 (0-0-4 0.00%),3 (0.75)
4,"Gibbs, Bryce",25y 28d,159 (73-1-85 46.23%),83 (0.52),←,
32,"Graham, Nick",19y 304d,3 (1-0-2 33.33%),,←,
23,"Henderson, Lachie",24y 119d,88 (41-1-46 47.16%),62 (0.70),73 (33-1-39 45.89%),59 (0.81)
40,"Jamison, Michael",27y 305d,115 (53-1-61 46.52%),1 (0.01),←,
9,"Lucas, Kane",22y 290d,37 (19-0-18 51.35%),14 (0.38),←,
2,"Menzel, Troy",19y 202d,11 (5-0-6 45.45%),12 (1.09),←,
3,"Murphy, Marc",26y 267d,169 (76-1-92 45.27%),135 (0.80),←,
17,"Rowe, Sam",26y 144d,13 (5-0-8 38.46%),9 (0.69),←,
29,"Scotland, Heath",33y 265d,265 (112-2-151 42.64%),79 (0.30),212 (89-2-121 42.45%),67 (0.32)
6,"Simpson, Kade",29y 342d,204 (84-2-118 41.67%),118 (0.58),←,
39,"Thomas, Dale",26y 295d,161 (103-2-56 64.60%),122 (0.76),4 (0-0-4 0.00%),1 (0.25)
42,"Tuohy, Zach",24y 123d,58 (30-0-28 51.72%),22 (0.38),←,
1,"Walker, Andrew",27y 329d,168 (63-3-102 38.39%),116 (0.69),←,
11,"Warnock, Robert",27y 83d,74 (36-1-37 49.32%),13 (0.18),53 (26-1-26 50.00%),9 (0.17)
13,"Yarran, Chris",23y 114d,88 (41-1-46 47.16%),72 (0.82),←,
Totals,Totals,25y 82d,1984 (920-22-1042 46.37%),995 (0.50),,
C,"Malthouse, Mick",60y 238d,692 (398-6-288 57.95%),,28 (12-0-16 42.86%),
