Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
16,"Carroll, Jack",20y 108d,6 (5-0-1 83.33%),1 (0.17),←,
5,"Cerra, Adam",23y 182d,98 (45-1-52 46.43%),21 (0.21),22 (13-1-8 61.36%),5 (0.23)
26,"Cowan, Lachlan",18y 127d,4 (3-1-0 87.50%),,←,
9,"Cripps, Patrick",28y 20d,163 (52-2-109 32.52%),87 (0.53),←,
30,"Curnow, Charlie",26y 63d,88 (26-1-61 30.11%),159 (1.81),←,
35,"Curnow, Ed",33y 151d,208 (78-3-127 38.22%),51 (0.25),←,
12,"De Koning, Tom",23y 265d,45 (22-1-22 50.00%),13 (0.29),←,
15,"Docherty, Sam",29y 172d,148 (55-2-91 37.84%),19 (0.13),135 (49-2-84 37.04%),18 (0.13)
19,"Durdin, Corey",20y 358d,26 (15-0-11 57.69%),19 (0.73),←,
25,"Fisher, Zac",24y 296d,99 (31-1-67 31.82%),51 (0.52),←,
29,"Hewett, George",27y 99d,138 (82-1-55 59.78%),36 (0.26),18 (11-1-6 63.89%),4 (0.22)
14,"Hollands, Oliver",19y 81d,4 (3-1-0 87.50%),,←,
36,"Honey, Josh",21y 172d,12 (7-0-5 58.33%),8 (0.67),←,
11,"McGovern, Mitch",28y 178d,92 (50-2-40 55.43%),104 (1.13),44 (16-1-27 37.50%),37 (0.84)
10,"McKay, Harry",25y 104d,90 (34-1-55 38.33%),180 (2.00),←,
3,"Motlop, Jesse",19y 135d,16 (8-1-7 53.13%),17 (1.06),←,
24,"Newman, Nic",30y 82d,90 (47-1-42 52.78%),14 (0.16),59 (27-1-31 46.61%),6 (0.10)
4,"OBrien, Lochie",23y 201d,64 (24-1-39 38.28%),16 (0.25),←,
27,"Pittonet, Marc",26y 308d,44 (21-0-23 47.73%),5 (0.11),37 (16-0-21 43.24%),5 (0.14)
42,"Saad, Adam",28y 258d,156 (65-3-88 42.63%),10 (0.06),47 (22-1-24 47.87%),2 (0.04)
1,"Silvagni, Jack",25y 111d,103 (37-1-65 36.41%),76 (0.74),←,
23,"Weitering, Jacob",25y 135d,137 (45-1-91 33.21%),11 (0.08),←,
33,"Young, Lewis",24y 108d,47 (27-1-19 58.51%),2 (0.04),23 (12-1-10 54.35%),1 (0.04)
Totals,Totals,24y 352d,1878 (782-26-1070 41.64%),900 (0.48),,
C,"Voss, Michael",47y 274d,134 (57-2-75 43.28%),,25 (14-1-10 58.00%),
