Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Ah Chee, Brendon",22y 216d,20 (12-0-8 60.00%),8 (0.40),←,
25,"Austin, Logan",21y 16d,7 (3-0-4 42.86%),,←,
1,"Boak, Travis",27y 358d,194 (89-1-104 46.13%),118 (0.61),←,
5,"Broadbent, Matthew",25y 358d,141 (62-1-78 44.33%),48 (0.34),←,
11,"Butcher, John",25y 21d,29 (13-0-16 44.83%),36 (1.24),←,
33,"Byrne-Jones, Darcy",20y 308d,15 (7-0-8 46.67%),3 (0.20),←,
17,"Clurey, Tom",22y 123d,13 (8-0-5 61.54%),,←,
7,"Ebert, Brad",26y 113d,185 (81-1-103 44.05%),100 (0.54),109 (53-1-55 49.08%),67 (0.61)
9,"Gray, Robbie",28y 116d,150 (68-0-82 45.33%),204 (1.36),←,
46,"Gray, Sam",24y 174d,29 (18-0-11 62.07%),12 (0.41),←,
8,"Hartlett, Hamish",25y 345d,127 (57-1-69 45.28%),69 (0.54),←,
24,"Impey, Jarman",21y 15d,50 (27-0-23 54.00%),15 (0.30),←,
2,"Mitchell, Kane",26y 236d,35 (18-0-17 51.43%),19 (0.54),←,
29,"Pittard, Jasper",25y 114d,93 (49-0-44 52.69%),11 (0.12),←,
21,"Polec, Jared",23y 286d,57 (32-0-25 56.14%),32 (0.56),41 (25-0-16 60.98%),23 (0.56)
28,"Schulz, Jay",31y 97d,192 (81-3-108 42.97%),330 (1.72),121 (57-1-63 47.52%),272 (2.25)
14,"Stewart, Paul",29y 14d,99 (41-0-58 41.41%),33 (0.33),←,
12,"Trengove, Jackson",25y 265d,129 (53-1-75 41.47%),11 (0.09),←,
39,"Westhoff, Justin",29y 297d,198 (90-1-107 45.71%),249 (1.26),←,
16,"Wines, Ollie",21y 291d,79 (43-0-36 54.43%),36 (0.46),←,
20,"Wingard, Chad",22y 361d,104 (51-1-52 49.52%),180 (1.73),←,
40,"Young, Aaron",23y 231d,58 (28-1-29 49.14%),44 (0.76),←,
Totals,Totals,25y 32d,2004 (931-11-1062 46.46%),1558 (0.78),,
C,"Hinkley, Ken",49y 298d,87 (49-0-38 56.32%),,←,
