Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Bannister, Jordan",24y 257d,53 (18-2-33 35.85%),11 (0.21),39 (10-1-28 26.92%),11 (0.28)
7,"Bentick, Adam",22y 32d,49 (12-1-36 25.51%),13 (0.27),←,
19,"Betts, Eddie",20y 231d,51 (9-2-40 19.61%),52 (1.02),←,
18,"Bower, Paul",19y 187d,5 (0-0-5 0.00%),1 (0.20),←,
44,"Carrazzo, Andrew",23y 212d,56 (13-2-41 25.00%),14 (0.25),←,
25,"Fevola, Brendan",26y 176d,137 (46-2-89 34.31%),369 (2.69),←,
14,"Fisher, Brad",23y 97d,64 (17-1-46 27.34%),81 (1.27),←,
4,"Gibbs, Bryce",18y 122d,15 (4-0-11 26.67%),2 (0.13),←,
23,"Hartlett, Adam",21y 84d,4 (0-0-4 0.00%),1 (0.25),←,
33,"Houlihan, Ryan",25y 175d,151 (47-2-102 31.79%),91 (0.60),←,
5,"Kennedy, Josh",19y 324d,19 (3-1-15 18.42%),9 (0.47),←,
43,"Koutoufides, Anthony",34y 178d,276 (136-3-137 49.82%),226 (0.82),←,
12,"Lappin, Matthew",31y 148d,248 (99-2-147 40.32%),244 (0.98),193 (71-1-121 37.05%),218 (1.13)
3,"Murphy, Marc",19y 361d,28 (6-0-22 21.43%),16 (0.57),←,
17,"OhAilpin, Setanta",24y 119d,27 (5-1-21 20.37%),9 (0.33),←,
29,"Scotland, Heath",26y 359d,131 (44-1-86 33.97%),41 (0.31),78 (21-1-56 27.56%),29 (0.37)
6,"Simpson, Kade",23y 71d,58 (14-1-43 25.00%),33 (0.57),←,
32,"Thornton, Bret",23y 242d,105 (25-1-79 24.29%),1 (0.01),←,
30,"Waite, Jarrad",24y 161d,78 (19-2-57 25.64%),93 (1.19),←,
1,"Walker, Andrew",21y 58d,69 (16-2-51 24.64%),22 (0.32),←,
34,"Wiggins, Simon",24y 307d,87 (24-1-62 28.16%),20 (0.23),←,
41,"Young, Ross",23y 309d,6 (0-0-6 0.00%),3 (0.50),←,
Totals,Totals,23y 291d,1717 (557-27-1133 32.44%),1352 (0.79),,
C,"Pagan, Denis",59y 294d,343 (175-2-166 51.31%),,103 (25-2-76 25.24%),
