Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
15,"Anderson, Noah",23y 175d,102 (38-1-63 37.75%),41 (0.40),←,
31,"Andrew, Mac",20y 250d,39 (16-0-23 41.03%),8 (0.21),←,
10,"Ballard, Charlie",25y 18d,131 (43-1-87 33.21%),2 (0.02),←,
35,"Budarick, Connor",23y 126d,34 (15-1-18 45.59%),1 (0.03),←,
33,"Clohesy, Sam",21y 242d,18 (8-0-10 44.44%),6 (0.33),←,
25,"Collins, Sam",30y 56d,125 (47-1-77 38.00%),,111 (44-1-66 40.09%),
5,"Davies, Alex",22y 145d,30 (15-0-15 50.00%),9 (0.30),←,
3,"Flanders, Sam",23y 17d,64 (23-1-40 36.72%),21 (0.33),←,
26,"Graham, Will",19y 14d,15 (6-0-9 40.00%),6 (0.40),←,
7,"Holman, Nick",29y 73d,129 (44-0-85 34.11%),71 (0.55),120 (43-0-77 35.83%),71 (0.59)
19,"Humphrey, Bailey",19y 334d,38 (18-0-20 47.37%),25 (0.66),←,
34,"King, Ben",24y 34d,93 (31-1-61 33.87%),181 (1.95),←,
23,"Lemmens, Sean",29y 282d,146 (43-2-101 30.14%),25 (0.17),←,
22,"Long, Ben",26y 355d,109 (45-1-63 41.74%),54 (0.50),30 (13-0-17 43.33%),23 (0.77)
27,"Powell, Wil",24y 350d,103 (39-1-63 38.35%),15 (0.15),←,
29,"Rogers, Jake",19y 161d,7 (3-0-4 42.86%),2 (0.29),←,
18,"Rowell, Matt",23y 40d,83 (35-0-48 42.17%),25 (0.30),←,
6,"Sexton, Alex",30y 251d,180 (51-0-129 28.33%),164 (0.91),←,
24,"Swallow, David",31y 265d,239 (72-1-166 30.33%),109 (0.46),←,
32,"Uwland, Bodhi",21y 16d,22 (10-0-12 45.45%),,←,
17,"Walter, Jed",19y 63d,13 (6-0-7 46.15%),11 (0.85),←,
14,"Weller, Lachie",28y 169d,140 (40-1-99 28.93%),46 (0.33),93 (26-1-66 28.49%),29 (0.31)
28,"Witts, Jarrod",31y 332d,179 (63-1-115 35.47%),38 (0.21),139 (45-1-93 32.73%),20 (0.14)
Totals,Totals,24y 275d,2039 (711-13-1315 34.87%),860 (0.42),,
C,"Hardwick, Damien",51y 358d,328 (180-6-142 55.79%),,21 (10-0-11 47.62%),
