North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
25,"Curtis, Paul",22y 116d,71 (10-0-61 14.08%),84 (1.18),←,
5,"Daniel, Caleb",28y 356d,207 (109-1-97 52.90%),49 (0.24),15 (4-1-10 30.00%),
28,"Darling, Jack",33y 15d,313 (161-2-150 51.76%),545 (1.74),15 (4-1-10 30.00%),13 (0.87)
9,"Davies-Uniacke, Luke",26y 20d,123 (25-2-96 21.14%),46 (0.37),←,
18,"Dawson, Wil",19y 190d,4 (1-0-3 25.00%),,←,
16,"Fisher, Zac",27y 13d,132 (38-1-93 29.17%),55 (0.42),25 (3-0-22 12.00%),2 (0.08)
46,"Hansen, Robert",21y 107d,16 (4-0-12 25.00%),6 (0.38),←,
17,"Hardeman, Riley",20y 121d,14 (3-1-10 25.00%),,←,
41,"Konstanty, Jacob",20y 231d,15 (4-1-10 30.00%),10 (0.67),←,
20,"Larkey, Nick",27y 22d,132 (27-2-103 21.21%),270 (2.05),←,
19,"Logue, Griffin",27y 76d,89 (32-1-56 36.52%),10 (0.11),25 (4-0-21 16.00%),1 (0.04)
11,"McDonald, Luke",30y 139d,218 (74-1-143 34.17%),18 (0.08),←,
10,"McKercher, Colby",20y 77d,31 (6-1-24 20.97%),8 (0.26),←,
2,"OSullivan, Finn",19y 29d,14 (4-1-9 32.14%),1 (0.07),←,
26,"Parker, Luke",32y 246d,308 (184-3-121 60.23%),223 (0.72),15 (4-1-10 30.00%),10 (0.67)
32,"Pink, Toby",26y 321d,24 (7-1-16 31.25%),7 (0.29),←,
24,"Powell, Tom",23y 118d,83 (13-2-68 16.87%),29 (0.35),←,
3,"Sheezel, Harry",20y 258d,59 (10-1-48 17.80%),20 (0.34),←,
12,"Simpkin, Jy",27y 115d,167 (44-2-121 26.95%),72 (0.43),←,
15,"Stephens, Dylan",24y 171d,73 (31-1-41 43.15%),14 (0.19),30 (6-1-23 21.67%),3 (0.10)
6,"Wardlaw, George",21y 17d,35 (4-1-30 12.86%),11 (0.31),←,
38,"Xerri, Tristan",26y 105d,71 (13-2-56 19.72%),25 (0.35),←,
44,"Zurhaar, Cameron",27y 37d,136 (31-2-103 23.53%),189 (1.39),←,
Totals,Totals,24y 333d,2335 (835-29-1471 35.76%),1692 (0.72),,
C,"Clarkson, Alastair",57y 62d,441 (238-5-198 54.54%),,51 (10-1-40 20.59%),
