Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",24y 190d,62 (35-1-26 57.26%),11 (0.18),←,
5,"Boyd, Matthew",29y 231d,188 (93-2-93 50.00%),67 (0.36),←,
17,"Cooney, Adam",26y 197d,171 (90-2-79 53.22%),147 (0.86),←,
49,"Cordy, Ayce",21y 252d,3 (1-0-2 33.33%),,←,
4,"Cross, Daniel",29y 15d,183 (89-3-91 49.45%),27 (0.15),←,
40,"Dahlhaus, Luke",19y 237d,14 (5-0-9 35.71%),13 (0.93),←,
33,"Djerrkura, Nathan",23y 208d,14 (5-0-9 35.71%),6 (0.43),10 (3-0-7 30.00%),6 (0.60)
13,"Giansiracusa, Daniel",30y 34d,216 (100-4-112 47.22%),255 (1.18),←,
1,"Grant, Jarrad",22y 283d,40 (20-0-20 50.00%),46 (1.15),←,
16,"Griffen, Ryan",25y 262d,145 (79-1-65 54.83%),99 (0.68),←,
25,"Hargrave, Ryan",30y 263d,194 (92-4-98 48.45%),36 (0.19),←,
7,"Higgins, Shaun",24y 41d,90 (46-1-43 51.67%),96 (1.07),←,
19,"Jones, Liam",21y 50d,28 (11-0-17 39.29%),29 (1.04),←,
36,"Lake, Brian",30y 47d,180 (86-2-92 48.33%),28 (0.16),←,
21,"Liberatore, Tom",19y 334d,19 (6-0-13 31.58%),4 (0.21),←,
37,"Markovic, Lukas",25y 100d,19 (7-0-12 36.84%),,←,
27,"Minson, Will",27y 3d,118 (64-1-53 54.66%),62 (0.53),←,
2,"Murphy, Robert",29y 310d,212 (95-4-113 45.75%),152 (0.72),←,
42,"Picken, Liam",25y 257d,68 (36-0-32 52.94%),22 (0.32),←,
23,"Roughead, Jordan",21y 163d,20 (10-0-10 50.00%),7 (0.35),←,
14,"Smith, Clay",18y 339d,3 (0-0-3 0.00%),4 (1.33),←,
10,"Wood, Easton",22y 223d,31 (15-0-16 48.39%),4 (0.13),←,
Totals,Totals,25y 1d,2018 (985-25-1008 48.81%),1115 (0.55),,
C,"McCartney, Brendan",51y 174d,3 (0-0-3 0.00%),,←,
